npsn,level,name
69945771,SMK,SMK YPK DR Nomensen ST Mambraku
69945800,SMK,SMK DARUL ABROR BUKATEJA
69945827,SMA,SMA Nur Lintang Kedu
69945932,SMK,SMK DAARUL HIDAYAH
69945952,SMK,SMK DZUL ZALALI WA IKROM ANJATAN
69945954,SMK,SMK MADINATUL ROSUL LOHBENER
69945961,SMA,SMA ENGLISH LEARNING AREA (ELA)
69945969,SMK,SMK TERPADU AL-MUBTADI`IN Banaran
69946107,SMA,SMA NASIONAL PLUS BPK PENABUR BOGOR
69946110,SMK,SMKS BINA KARSA SRIWIJAYA
69946117,SMK,SMK KESENIAN MANDALA BUDAYA
69946120,SMA,SMA LEPPESA 2 CILILIN
69946123,SMK,SMK TARUNA TERPADU AL MUSYAWARAH
69946128,SMK,SMKS MUKHTAR SYAFA AT
69946152,SMA,SMA MULTAZAM IBS
69946173,SMA,SMA BIDYATUL MUBTADIN TUKDANA
69946175,SMK,SMK DARUSHSHOLIHIN KROYA
69946185,SMK,SMK BUSTANUL ULUM PARIT KONGSI
69946189,SMA,SMA MUHAMMADIYAH 10 GKB GRESIK
69946200,SMK,SMK PELITA BANGSA MANGUNJAYA
69946230,SMK,SMK ABDURRAHMAN WAHID Karanggeneng
69946248,SMK,SMK PERSADA KUNINGAN
69946251,SMK,SMK NURUL HUDA SUKABUMI
69946268,SMK,SMK AL IHSAN LANGKAPLANCAR
69946301,SMK,SMK RAHAYU IHSANI
69946312,SMA,SMA ISLAM NW GAYUT
69946373,SMK,SMK LPMD TANAH DATAR
69946420,SMK,SMK NAHDLATUL ULAMA 01 JOGOROTO
69946444,SMK,SMK ZAMURO
69946446,SMK,SMK AL FATH NW SANGGENG
69946451,SMK,SMKS ISLAM INSAN CENDEKIA
69946479,SMA,SMA EDU GLOBAL
69946486,SMK,SMK NAGRAK
69946508,SMK,SMK TEXMACO PURWASARI
69946510,SMK,SMKS AL FITHRAH
69946551,SMA,SMA PLUS DARUL ULUM
69946563,SMK,SMK MUHAMMADIYAH 1 MUARA SUGIHAN
69946576,SMA,SMA Darun Najah
69946584,SMA,SMAS MODERN AL RIFA IE GONDANGLEGI
69946666,SMK,SMK MAMBAUL HUDA
69946694,SMK,SMK SWASTA NUSANTARA ULUSUSUA
69946696,SMK,SMK INSAN TAZAKKA
69946712,SMA,SMA TARBIYATUL ISLAM
69946713,SMA,SMA ISLAM AL AZHAR 9 YOGYAKARTA
69946738,SMK,SMK MUHAMMADIYAH 2 PENAJAM PASER UTARA
69946747,SMK,SMK M BENDA
69946750,SMK,SMK WAHDATUL UMMAT
69946764,SMK,SMK AL-WASHLIYAH
69946799,SMK,SMK MAARIF CIJULANG
69946815,SMA,SMA ISLAM NURUL ILMI
69946817,SMK,SMK NURUR RAHMAH
69946819,SMA,SMA AL QUDDUSU BANGODUA
69946824,SMK,SMK PUTRA KUALUH
69946866,SMK,SMK Bina Dharma
69946880,SMK,SMK KAMAL PERSADA CILAWU
69946884,SMA,SMA DARUSSAADAH LANGIEN
69946896,SMK,SMK Islam Terpadu Al Alawi Purwodadi
69946906,SMK,SMK GUNUNG NAGARA
69946913,SMK,SMKS DARURROHMAN
69946924,SMK,SMK Pratama Widya Mandala Badung
69946939,SMK,SMKS PGRI 1 SEMAKA
69946943,SMK,SMK KESEHATAN GESMA USADA
69946947,SMK,SMK IT MA`I AL MA`RUF
69946965,SMK,SMK CENDEKIA BATUJAJAR
69947027,SMA,SMA ISLAM TERPADU BEBER
69947030,SMK,SMK TERPADU ASSALAM DURENAN
69947031,SMK,SMK Swasta Muhammadiyah Singkil
69947043,SMA,SMA IT SILIWANGI
69947066,SMK,SMK PESANTREN DARUL ULUM PANGLIMA KOBAR
69947072,SMK,SMK ARGA HUSADA
69947076,SMK,SMK FATAH MA SUM
69947079,SMK,SMK ISLAM NUSANTARA
69947092,SMK,SMK AL MUSTAQIM CIKEDUNG
69947105,SMA,SMA ISLAM PLUS ALBANJARI
69947108,SMA,SMA SWASTA SANTHONI OXFORD
69947131,SMA,SMAIT AL-ARABI
69947162,SMK,SMK KRISTEN IMANUEL LAIKIT
69947164,SMA,SMA PERGURUAN ADVENT XIV BEKASI
69947166,SMK,SMK Seni Budaya
69947172,SMA,SMA ISLAM TERPADU HARAPAN UMAT KARAWANG
69947173,SMK,SMK TEKNOLOGI
69947174,SMK,SMK DEWANTARA 2
69947201,SMA,SMA SWASTA HARAPAN SUSUA
69947206,SMA,SMA ISLAM TERPADU MENTARI ILMU KARAWANG
69947212,SMK,SMK 20 DESEMBER
69947221,SMK,SMK DARUSSHOLEH
69947222,SMK,SMK BIPMAN
69947224,SMK,SMK BENTENG PANCASILA
69947225,SMK,SMK MAARIF ARAHAN
69947229,SMK,SMK BANDUNG BARAT 2 CIHAMPELAS
69947243,SMK,SMK PLUS MUNIRUL ARIFIN NW PRAYA
69947267,SMK,SMK ISLAM AD DUHA
69947274,SMA,SMA BASTREN DARUL FATIHIN
69947276,SMK,SMKS DAARUL FALAHIYYAH
69947279,SMA,SMA ISTAFAD ISLAMIC SCHOOL
69947287,SMK,SMK NU DARMA AJI
69947303,SMA,SMA SWASTA LAWE SAWAH
69947314,SMA,SMA ISLAM TERPADU BAITUSSALAM
69947328,SMA,SMA Islam Terpadu Nurul Jannah
69947333,SMK,SMK IT BUSTANUL ULUM
69947341,SMK,SMK BAITUL IZZA
69947344,SMK,SMK IT HIDAYATUL MUJAHIDIN
69947356,SMK,SMK LEMURIA
69947358,SMK,SMK LUQMAN AL HAKIM
69947374,SMK,SMK AN-NUR LEUWIDULANG
69947385,SMK,SMKS TEKNOLOGI PERTANIAN
69947387,SMA,SMA SWASTA CINTA KASIH MEDAN
69947388,SMK,SMK INDUSTRI PERUNGGASAN PANJALU (IPP)
69947401,SMA,SMA ASSALAM
69947412,SMK,SMK DHARMA AGUNG SIDAMULIH
69947441,SMK,SMK SYUBBANUL WATHON SECANG
69947461,SMK,SMK TAMANSISWA BOGOR
69947471,SMA,SMA ISLAM TERPADU ABDURRAB
69947490,SMK,SMK AL LUTFHI
69947508,SMK,SMK Kesehatan reformasi
69947514,SMK,SMK YANIKMA
69947518,SMK,SMK TUNAS BANGSA
69947526,SMK,SMK An Nabawi Kradenan
69947562,SMA,SMA ANAK NEGERI
69947570,SMA,SMA SWASTA NURUL ISLAM
69947575,SMK,SMKS MALINO
69947647,SMK,SMK Swasta Bina Bangsa Yayasan Nahdlatul Ulama
69947662,SMA,SMA Swasta Marapati
69947672,SMA,SMA DAARUL MA`RIFAT
69947673,SMA,SMA AL-FALAH
69947674,SMA,SMA - IT NURUL MUHAJIRIN
69947682,SMK,SMK BHAKTI MULYA
69947692,SMK,SMK CIPTA INSANI SCHOOL
69947697,SMK,SMK IBNU HAMBAL
69947712,SMK,SMK TUNAS HARAPAN BANGSA
69947714,SMK,SMK TARBIYATUL BANIN BANAT
69947720,SMK,SMK AS-SAIDA TANGERANG SCHOOL
69947742,SMK,SMK K.H. AHMAD DAHLAN CIMANGGU
69947787,SMK,SMK HUBBUL WATHON
69947798,SMA,SMA PLK FLORESSTA MAUMERE
69947865,SMK,SMK Kesehatan Hidayah Medika
69947874,SMK,SMK SWASTA AL-HARIRI
69947889,SMK,SMK ARRAHMAN
69947905,SMA,SMA IT BAITUL HIKMAH AS-SHIDDIQ
69947927,SMK,SMK ISLAM TERPADU ARRIYAD
69947931,SMA,SMA ISLAM PLUS HIDAYATUT THULLAB
69947949,SMA,SMA TERPADU HAQQUL MUBIN
69947957,SMA,SMA KALAM SEJAHTERA
69947958,SMA,SMA Swasta Taman Siswa Kodi Bangedo
69947959,SMK,SMK KESEHATAN KARTINI
69947990,SMK,SMK PRESTASI
69947991,SMA,SMAIT ASSALAM
69948015,SMA,SMA Madina Citra Insani
69948040,SMK,SMK WIBAWA TARUNA
69948071,SMK,SMK ALODIA
69948075,SMK,SMK KARYA PENA BANGSA
69948079,SMA,SMA INSAN KAMIL
69948086,SMK,SMK Teknologi Gedong Jati
69948091,SMK,SMK Al Karim
69948102,SMK,SMK DARUL ILMI PANAWANGAN
69948105,SMK,SMK MAARIF NU CIPAKU
69948127,SMA,SMA ITTIHADUL FALAH
69948128,SMK,SMK YAPENAS
69948148,SMK,SMK YPPGI TIMIKA
69948149,SMA,SMA RABBANI ISLAMIC SCHOOL
69948150,SMK,SMK ISLAM BOYOLANGU
69948160,SMK,SMK BAKTI MANDIRI KOTA BEKASI
69948161,SMA,SMA ROUDHOTUL ULUM AL BAKHAR
69948168,SMA,SMA ISLAM TERPADU AL IRSYAD
69948173,SMK,SMKIT AL MUSTHAFAWIYAH
69948179,SMK,SMK ISLAM SUNAN KALIJAGA
69948195,SMK,SMK PARIWISATA YAPPMI JATIBARANG
69948198,SMA,SMA TERPADU NURUL HUDA
69948204,SMA,SMA ISLAM TERPADU DARUL HIKMAH
69948210,SMK,SMK SWASTA BIMA UTOMO BS
69948243,SMK,SMKS Tridaya Harapan
69948290,SMK,SMK AL MUSTHOFA INDRAMAYU
69948306,SMK,SMK IT RABBI RADHIYYA
69948308,SMK,SMK ISLAM NURUL QOLBI SETANGGOR
69948336,SMK,SMK AL MUNAWARAH
69948340,SMA,SMAS TAHFIDZ ASSAIDIYAH
69948344,SMK,SMK AL-IHYA CIAWIGEBANG
69948352,SMK,SMK Mulia Bakti Purwokerto
69948356,SMK,SMK HARAPAN BANGSA
69948358,SMA,SMA Swasta THAUTHIATU ASYRAF
69948381,SMK,SMK DINAMIKA INSAN MANDIRI KOTA BEKASI
69948389,SMK,SMKS KERTONEGORO
69948400,SMA,SMA NUSA BANGSA
69948410,SMK,SMK PGRI 2 KOTABARU
69948419,SMA,SMA SWASTA SABAS SIGATA
69948427,SMA,SMA ERENOS
69948429,SMK,SMK SWASTA EINSTEIN SCHOOL
69948430,SMA,SMA  IT AL HIKMAH
69948450,SMA,SMA NAHDLATUL WATHAN LAMBU
69948463,SMK,SMK AL MINA
69948476,SMA,SMA PERGURUAN ADVENT XV
69948482,SMK,SMK IT BINA NUSANTARA
69948489,SMK,SMK PENERBANGAN CAKRA NUSANTARA DENPASAR
69948500,SMA,SMA Budi Luhur
69948504,SMA,SMA SWASTA KINGSTON SCHOOL
69948525,SMK,SMKS MARITIM
69948541,SMK,SMK PELITA INSANI PRABUMULIH
69948596,SMK,SMK MIFTAHUL ULUM
69948620,SMK,SMK SWASTA AL WASHLIYAH 16 PETUMBUKAN
69948626,SMK,SMK AL HIKMAH ANJATAN
69948627,SMA,SMA TERPADU BUMI DARUN NAJAH
69948631,SMK,SMK TARUNA BHAKTI
69948647,SMA,SMAS GOLDEN CHRISTIAN SCHOOL
69948682,SMK,SMK PLUS TUNAS BANGSA
69948686,SMK,SMK SABILURRASYAD
69948746,SMK,SMK AL-FALAH PANCATENGAH
69948749,SMK,SMK ASY ARIYAH
69948773,SMK,SMK SALAFIAH KEJAYAN
69948813,SMK,SMK Menara Ilmu
69948825,SMK,SMK PLUS YAPIMU
69948854,SMK,SMK AL-FALAH KH. SYAMSUDIN
69948873,SMA,SMA LENTERA KASIH
69948933,SMK,SMK TERPADU AL-BASYARIYAH
69948934,SMA,SMAS ISLAM AL-KHITHAB AL-ISLAMY
69949013,SMK,SMK SWASTA ISLAM TERPADU MADANI
69949030,SMK,SMKS BROADCASTING BINA CREATIVE (BBC)
69949031,SMK,SMKS KARTIKA I-3
69949062,SMA,SMA IT TALEGONG
69949063,SMK,SMK NASYRUL ULUM
69949079,SMK,SMK PLUS PESANTREN YASNU DILAM
69949084,SMK,SMK JABAL TORIQ BOARDING SCHOOL
69949187,SMK,SMK ARMANIYAH
69949193,SMK,SMK TERPADU JANNATUL FIRDAUS
69949194,SMA,SMA Islam Al Fattah
69949201,SMK,SMK IT ASSALAM KARAWANG
69949224,SMK,SMK SEHATI KARAWANG
69949246,SMK,SMK BINA BAKAT KARTIKA ANDI MASSE PALU
69949270,SMA,SMA COKROAMINOTO BALEGEDE
69949271,SMK,SMK IT AL-HASANAH
69949281,SMK,SMK TARUNA BAKTI
69949320,SMK,SMK ATTHOLIBIYAH
69949345,SMK,SMK TRIDHARMA GORONTALO
69949405,SMK,SMK AL-KARIMIYYAH
69949411,SMA,SMA NURUL ILMI DARUNNAJAH
69949489,SMK,SMK TERPADU AL-MUNAWAROH
69949497,SMK,SMK ISLAM PLUS YADARO
69949521,SMK,SMKS SETYA NUSANTARA MEDAN
69949530,SMK,SMK MAARIF NU ZAENAL MUTTAQIN
69949537,SMK,SMKS MADANI MANDAR
69949542,SMK,SMK AL- ASYARIAH
69949546,SMK,SMK AL AMIN
69949554,SMA,SMA SWASTA LPM IV KOTO SETINGKAI
69949609,SMK,SMK ISLAM NW HUSNUL ABROR
69949625,SMK,SMK ISLAM MADANI
69949638,SMK,SMKS QUEEN AL-AMIN
69949639,SMA,SMA S ISLAM CENDEKIA
69949642,SMA,SMA IT MUTIARA HIKMAH
69949643,SMK,SMK PLUS IBNU HAJAR
69949652,SMA,SMA Muhammadiyah Program Khusus Kottabarat Surakarta
69949657,SMK,SMKS ISLAM TERPADU JAFARIYAH
69949660,SMK,SMKS GLORY NUSANTARA
69949664,SMA,SMA DAAR EN NISA ISLAMIC SCHOOL BOGOR
69949666,SMK,SMK SWASTA MIFTAHUL JANNAH
69949667,SMA,SMA ISLAM AL YAUM
69949668,SMA,SMA ISLAM AL QADIR QOMARUL HUDA MENEMENG
69949695,SMK,SMK SULTAN HASANUDDIN
69949721,SMA,SMA GRACIA
69949731,SMK,SMK VIA MEDIKA
69949770,SMK,SMK JAYA NUSANTARA
69949780,SMK,SMK ISLAM TERPADU MIFTAHUSSUNAN ADDAIMIAH
69949821,SMK,SMK KRISTEN NENAS
69949830,SMA,SMA SAMPOERNA
69949896,SMK,SMKS MAHAPUTRA CERDAS UTAMA
69949909,SMA,SMA PLUS NURUL MUBIN NW
69949974,SMK,SMK ULUMUDIN 2 SUSUKAN
69949977,SMK,SMK FATHUL AMIN
69949979,SMK,SMK AL MUMTAZ CIKALAHANG
69949983,SMK,SMK SYEKH YUSUF
69950002,SMK,SMK ISLAM DARUT TAUHID
69950011,SMK,SMK SWASTA PELITA HARIAN INDONESIA
69950015,SMA,SMA Islam Terpadu Granada
69950225,SMK,SMKS MULTAZAM
69950249,SMK,SMK NURUL MUKMININ KALUKKU
69950250,SMK,SMK ILMINA PERSADA
69950264,SMA,SMA IT ANNAJIYAH LUBUKLINGGAU
69950277,SMA,SMA IT MEKARJAYA
69950289,SMA,SMA PLUS DAMAR BANGSA
69950308,SMK,SMK PRESTASI AGUNG
69950366,SMK,SMK SWASTA CERDAS BANGSA
69950369,SMA,SMA ISLAM SWASTA IHDAL ULUM AL AZIZIYAH
69950381,SMK,SMK AL IKHLAS
69950385,SMK,SMK AL ARIF GEMPOL
69950389,SMK,SMK YASPIB BONTOLEMPANGAN
69950390,SMK,SMK IHYA ULUMUDDIN SIDODADI
69950402,SMA,SMA MONTE SIENNA
69950405,SMA,SMA IT IMAM SYAFII
69950456,SMK,SMK KESEHATAN SURYA MEDIKA
69950465,SMA,SMA ALAM AL GHIFARI
69950487,SMA,SMA BINA WIDYA SOLO
69950528,SMK,SMKS Plus Bani Muchtar Rancaekek
69950546,SMK,SMK AL-ANSHOR NW PUNCAK JERINGO
69950572,SMK,SMK AL-HIDAYAH NGANCAR
69950585,SMK,SMK PARIWISATA BALI PARADISE
69950586,SMK,SMKS PERBANKAN YARIS
69950587,SMA,SMA YAYASAN ABDI KARYA (YADIKA) TORGANDA
69950588,SMK,SMK YAYASAN ABDI KARYA (YADIKA) TORGANDA
69950591,SMA,SMA DARUL HIJRAH 2 BANJARBARU
69950608,SMA,SMA IT ANIC
69950622,SMK,SMK NU KELAUTAN KAPLONGAN
69950633,SMK,SMK BUDI LUHUR
69950641,SMA,SMA TAHFIDZUL QUR AN AL MANNAN
69950694,SMA,SMA SANTA LUSIA BEKASI
69950716,SMA,SMA MIFTAHUSSALAM
69950731,SMK,SMK UMMUL AYMAN 2
69950745,SMK,SMK KARYA PEMBANGUNAN 2 CIPONGKOR
69950746,SMK,SMK AL FATIH CIPONGKOR
69950814,SMA,SMA KRISTEN IPEKA BSD
69950817,SMK,SMK Ishthifaiyah Nahdliyah
69950834,SMK,SMKS 1 PERBANKAN DURI
69950848,SMK,SMK PENERBANGAN - SPAN
69950862,SMK,SMK KESEHATAN CIAMIS
69950863,SMK,SMK MANARUL HUDA
69950895,SMK,SMK ISLAM TERPADU HIDAYATULLAH
69950914,SMK,SMK MUHAMMADIYAH 4 AL-AMIN
69950915,SMA,SMA PLUS MISBAHUL KHAIR
69950954,SMK,SMK MODERN AL - ALAWIYAH BOGOR
69950956,SMK,SMK HARAPAN UMMAH
69950964,SMK,SMK ASSALAM JAYANTI
69950972,SMK,SMK SWASTA BINA ARTHA
69950976,SMK,SMK Pelayaran Internasional Sabatra
69950985,SMA,SMA PERSIAPAN ELI BESAR
69951983,SMA,SMA Islam Al-Baisuny
69952016,SMK,SMK TARUNA INDRAMAYU
69952019,SMK,SMK AKU CINTA INDONESIA
69952054,SMA,SMA CERDAS MANDIRI
69952068,SMK,SMK ISLAM TAHFIZ
69952104,SMK,SMK TERPADU NURUL UMMAH
69952171,SMK,SMK BHAKTI TARUNA 4 BOGOR
69952174,SMK,SMKS Muhammadiyah 1
69952214,SMA,SMA IT AT-TAUFIQ
69952223,SMA,SMA IT UMMUL QURO
69952231,SMA,SMA INTEGRAL HIDAYATULLAH TANJUNG SELOR
69952244,SMK,SMKIT AL FIDAA
69952274,SMA,SMA AT TAJDID
69952285,SMK,SMK MANBAEL HUDA
69952303,SMK,SMK Dharma Bakti Bitung
69952316,SMK,SMKS Taruna Madya Cempaka Mulya
69952341,SMK,SMK YAQIN BUMI AGUNG
69952350,SMK,SMK RISTEK INDRAMAYU
69952362,SMA,SMA SWASTA IBNU ABBAS
69952366,SMK,SMK SWASTA TEKNOLOGI MALIGANO
69952392,SMK,SMK PLUS MUNAWAROTUL HIDAYAH
69952417,SMK,SMK TANGERANG GLOBAL
69952418,SMA,SMA Darul Quran
69952420,SMK,SMK ISLAM ANHARUL ULUM
69952425,SMK,SMK JIKUEJA
69952436,SMK,SMK IMAM GHOZALI
69952443,SMK,SMK BINA BANGSA
69952481,SMK,SMK DAAR EL QURRO
69952502,SMK,SMK GEMA KALIMANTAN
69952517,SMK,SMK KIRANA TALENTA
69952520,SMK,SMK ASSAIDIYYAH PONPES GEDONGAN
69952583,SMK,SMK BAITTUL RAHMAT
69952594,SMA,SMA ISLAM QURANI AL BAHJAH CIREBON 2
69952597,SMA,SMA ISLAM QURANI ALBAHJAH
69952601,SMK,SMK KESEHATAN KADER BANGSA
69952604,SMK,SMK NAILUL KHOIR
69952607,SMK,SMK TUNAS MUDA UNGGUL
69952646,SMA,SMA PLUS BAROKATUL WALIDAIN
69952797,SMK,SMK BINA KUSUMA 2 NANGA PINOH
69952846,SMK,SMK NU AL QURANIYAH
69952884,SMK,SMK NU BANTARAN
69952886,SMK,SMK HIDAYATUL ISLAM
69952892,SMA,SMA ISLAM AR ROFIIYAH
69952900,SMA,SMA YPK IMANUEL WERUR
69952943,SMK,SMK MA ARIF NU AL MUZAYYIN
69952949,SMA,SMA LENTERA HARAPAN TOMOHON
69952952,SMA,SMA JAC SURABAYA
69952981,SMA,SMA PGRI PULAU HANAUT
69953066,SMK,SMK CIPTA KARYA
69953095,SMA,SMA SEKOLAH ANAK INDONESIA
69953239,SMK,SMK ARRAHMA MANDIRI INDONESIA
69953313,SMK,SMKS AZ - ZAINI
69953327,SMA,SMAS SEKAR WANGI
69953395,SMA,SMA ISLAM TERPADU DAARUL MUKHTARIN
69953437,SMK,SMK IT AL-KHALIFAH
69953512,SMK,SMK DARUSSALAMAH NW PRAIDA KROYA
69953531,SMK,SMK SWASTA ALIKHLAS
69953633,SMK,SMK AL-ISTIQOMAH NW
69953655,SMK,SMKS AN - NASIR
69953659,SMA,SMAS AL - ARIFIN CANGAK
69953670,SMA,SMAS SABIILUN NAJAH
69953679,SMK,SMK Taruna Jaya Banjarsari
69953683,SMK,SMK TUNAS PERSADA
69953751,SMA,SMA NW SURALAGA
69953758,SMK,SMK PASUNDAN MALANGBONG
69953775,SMK,SMK SWASTA PANCA BUDI
69953890,SMA,SMA AL QURAN WAHDAH ISLAMIYAH
69953897,SMK,SMK DARMAWAN
69953926,SMA,SMA NANGTANG
69953932,SMK,SMK PERSIS 03 AL-HUDA PUSAKAJAYA
69953970,SMK,SMK IT DAARUL FALAAH
69953978,SMA,SMA ZUMROTUL MUTTAQIEN
69953981,SMA,SMA CITRA BERKAT
69953996,SMK,SMK BELA PERSADA SINDANGKERTA
69954006,SMK,SMK SWASTA KELAUTAN DAN PERIKANAN MITRA BANGSA TOWEA
69954016,SMA,SMA AL - HIDAYAT
69954090,SMK,SMK PLUS WARDATUL JANNAH
69954100,SMK,SMK PLUS AL IRSYAD
69954106,SMK,SMK PLUS ASSYARI ATUL ULUUM
69954116,SMK,SMK IT ASSAADAH
69954141,SMA,SMA IT NURUL ITTIHAD
69954155,SMK,SMK SWASTA TRITECH INDONESIA
69954172,SMK,SMKS Al Ghofur
69954179,SMK,SMK PUTERA PUTERI CENDIKIA
69954187,SMK,SMK BINA KHARISMA
69954194,SMA,SMA ISLAM AL - AZHAR 18 GRAND WISATA
69954212,SMK,SMKS TEKNOLOGI INDUSTRI PINGGIR
69954237,SMK,SMK KRISTEN GRACIA
69954258,SMK,SMK BASTREN MIFTAHUL HUDA
69954269,SMK,SMK MATUSHA DWI ELANG
69954282,SMK,SMKS HARAPAN BANGSA KEMIRI
69954332,SMK,SMK AT-THIN KARANGNUNGGAL
69954346,SMK,SMK SWASTA MUTIARA SIANTAR
69954358,SMK,SMKS INSAN MADANI PALASARI
69954365,SMK,SMKS AS-SHIDDIQIYAH
69954369,SMK,SMK AR-RIDWAN CINTAMULYA
69954421,SMK,SMK NU 2 BANJAR
69954454,SMK,SMK MAARIF AL-GHOZALI
69954457,SMK,SMKS KESEHATAN BHAKTI NORMA HUSADA
69954464,SMA,SMAS IT TAHFIDZ AL IMAN
69954465,SMA,SMA AL-KAUTSAR
69954517,SMK,SMK MA ARIF SUKOHARJO
69954549,SMA,SMA PLUS AL-HIKMAH SUKARAJA
69954585,SMA,SMA NURUL HUDA BOJONGGALING
69954587,SMK,SMK MUHAMMADIYAH TAROGONG KIDUL
69954591,SMK,SMK MA ARIF NU AL MUSHLIHUUN
69954617,SMA,SMA ISLAM KHOIRUL IMAN KEPUNG
69954653,SMK,SMK S TI ZAMIGA
69954704,SMA,SMA PLUS AL KHOLILIYAH
69954713,SMA,SMA DARUL HIKMAH
69954718,SMA,SMA HAYATUL ISLAM
69954729,SMK,SMK TERPADU THURSINA
69954754,SMA,SMA DIAN HARAPAN BANGKA
69954764,SMA,SMA IT DAARUL HAMDI
69954808,SMK,SMK TERPADU NURUL QODIRI
69954809,SMK,SMK AL AMAH SINDULANG
69954817,SMA,SMA AL-ISHLAH
69954841,SMK,SMKS TUNAS BHAKTI
69954868,SMA,SMA SWASTA NAMIRA
69954873,SMK,SMK SWASTA BROADCAST DIRGA MEDIA BANGSA
69954889,SMK,SMK NURUL HUDA BATANGHARI
69954905,SMK,SMK AL JAZIRAH TASIKMALAYA
69954947,SMK,SMK SWASTA NURUL IMAN
69954992,SMK,SMK PERTANIAN LKMD BERTUAH
69955042,SMA,SMA SWASTA PUTRI PUYU
69955051,SMK,SMK TRI BHAKTI ATTAQWA
69955067,SMK,SMK PRIMA SEJAHTERA KOTAMOBAGU
69955068,SMK,SMK DARUL HIKMAH NGIMBANG
69955069,SMA,SMAS FAIDLON NUJUM
69955075,SMK,SMK TUJUH SAMUDRA MASAMBA
69955076,SMK,SMKS DARUT TAUHID
69955099,SMA,SMA IT IBADURROHMAN
69955104,SMK,SMK DAARUL ULUM
69955105,SMK,SMK WAHIDIYAH
69955118,SMK,SMK ISLAM AL MA ARIF 1 PASER
69955147,SMA,SMA ISLAM NURUL AS ADIYAH LASSA LASSA
69955211,SMA,SMA DIAN HARAPAN HOLLAND VILLAGE MANADO
69955220,SMK,SMK AL HIKAM
69955233,SMK,SMK BPI 64
69955265,SMK,SMK S BINA POTENSI DARUL FIKRI
69955270,SMK,SMK AN-NAFI`AH TEMPEH
69955275,SMA,SMA BP AN-NAHLA
69955280,SMK,SMK MAARIF DARUSSULAEMAN
69955284,SMA,SMA SERUNI PUTIH
69955313,SMK,SMK BAROKAH BHAKTI RANCAKALONG
69955317,SMA,SMA S CITRA INSANI
69955374,SMA,SMA PERSIAPAN NEGERI PASIR LIMAU KAPAS
69955375,SMK,SMK BINA INSAN HARAPAN
69955414,SMA,SMA EMIISc Jakarta
69955442,SMK,SMK IT AR RISALAH
69955507,SMK,SMK AL-MUHSININ
69955510,SMK,SMK RESTU BUNDA
69955539,SMK,SMK TERPADU DIPONEGORO
69955544,SMA,SMA SURABAYA CAMBRIDGE SCHOOL
69955590,SMK,SMK Taruna Osela Plus Semi Militer
69956371,SMA,SMA ISLAM ANNABA
69956384,SMK,SMK TARUMA NEGARA BOGOR
69956386,SMA,SMA NURSYA
69956387,SMA,SMA SYEKH MUH SAMMAN MAKASSAR
69956492,SMK,SMK TEKNOLOGI MANUFAKTUR INDONESIA KUNINGAN
69956533,SMK,SMK SUFFAH AL HAFIIZ
69956567,SMA,SMA ISLAMIC INTERNATIONAL SCHOOL PSM
69956573,SMK,SMK TIYASA
69956589,SMK,SMKS MA ARIF TERPADU CICALENGKA
69956618,SMK,SMK SWASTA ARMIDA ABDULLADIN
69956644,SMA,SMA OLAHRAGA PEMBANGUNAN JAYA RAYA
69956646,SMA,SMA IT NURUDZ DZIKRI
69956653,SMK,SMK SWASTA CERDAS MANDIRI
69956667,SMA,SMA AL-MURIDIYYAH
69956672,SMK,SMKS AL INSANI CICALENGKA
69956679,SMK,SMK LEMBAH INTAN
69956695,SMK,SMKS AL-KHATMA MANDALAHAJI
69956708,SMA,SMA AL-JUNDIYAH
69956714,SMK,SMK MUHAMMADIYAH 1 HALMAHERA TENGAH
69956729,SMK,SMK NW DARUL ABROR
69956732,SMK,SMK Manbaul Ulum
69956896,SMA,SMAIT AL USWAH TUBAN
69956919,SMK,SMK INSAN AQILAH 4
69956973,SMK,SMK PARIWISATA
69956982,SMA,SMA SIS AL-DJUFRI
69957014,SMK,SMK MITRA JAYA TIRTAJAYA
69957088,SMK,SMK REPUBLIK
69957091,SMK,SMK Nurul Huda
69957093,SMK,SMK IT TARUNA ANSOR
69957149,SMK,SMK AL MURQONIYAH
69957213,SMK,SMK IMTAQ
69957240,SMK,SMK TARUNA MANDIRI
69957259,SMA,SMA TUNAS DHARMA
69957268,SMK,SMKS TARUNA WIYATAMANDALA
69957365,SMK,SMK MIGAS BALONGAN INDRAMAYU
69958271,SMK,SMK MADANI CIHAMPELAS
69958421,SMK,SMK NURUD DHALAM
69958434,SMK,SMK NURUS SHOBAH
69958435,SMK,SMK ASWAJA
69958473,SMK,SMK ANWARUDDIN
69958564,SMA,SMA YPK F. X MOTE
69958769,SMK,SMK ISP KARAWANG
69958770,SMK,SMK INOTEK TEMPURAN
69958771,SMK,SMK KALIMASYADA
69958780,SMA,SMA IT AT TAUFIQ AL ISLAMY
69958796,SMA,SMA DARUL ULUM
69958797,SMK,SMK AL-ITTIHAD RA AS
69958814,SMK,SMK AL INAYAH KUTAMUKTI
69958816,SMA,SMA AL QURAN NURHASANAT
69958842,SMK,SMK PATRIOT MANDIRI
69958871,SMK,SMK IT DARUSSALAM BOARDING SCHOOL 01
69958910,SMA,SMA MAFUTURU FAYAUL
69958940,SMK,SMK MUHAMMADIYAH 2 CIKAMPEK
69959049,SMK,SMK KRIDA MANDIRI
69959168,SMA,SMA PANNYANGKALANG
