npsn,name
40307799,SMAS MUHAMMADIYAH PALOPO
40307801,SMAN 1 PALOPO
40307802,SMAN 2 PALOPO
40307810,SMAS FRATER PALOPO
40308320,SMAN 7 MALLAWA - MAROS
40308581,SMAS PESANTREN AL-QAMAR
40308582,SMAS PESANTREN TARBIYAH POLUT
40309307,SMAS KRISTEN PLUS SERITI
40309314,SMAN 1 BASTEM
40309848,SMAS MATARI ALLO
40309861,SMAN 1 MASANDA
40310147,SMAS INTEGRAL DARUL ILMI HIDAYATULLAH
40310151,SMAS MUHAMMADIYAH WOTU
40310155,SMAN 1 MANGKUTANA
40310212,SMAS HARAPAN BHAKTI
40310218,SMAS MUHAMMADIYAH 5 TALLO
40310792,SMAN 6 LUWU
40310794,SMAS PGRI WALENRANG
40311883,SMAS MUHAMMADIYAH 2 MAKASSAR
40311885,SMAN 10 MAKASSAR
40311891,SMAN 3 MAKASSAR
40311893,SMAN 6 MAKASSAR
40311894,SMAN 7 MAKASSAR
40311931,SMAS BAWAKARAENG
40311933,SMAS COKROAMINOTO TAMALANREA
40311938,SMAS KATOLIK CENDRAWASIH
40311939,SMAS ELLIM
40311940,SMAS KR KONDO SAPATA
40311941,SMAS KRISTEN SOLEMAN
40311942,SMAS LPP YBW UMI MAKASSAR
40311946,SMAS MUHAMMADIYAH MAKASSAR
40311949,SMAN 15 MAKASSAR
40311950,SMAN 16 MAKASSAR
40311951,SMAN 17 MAKASSAR
40311953,SMAN 21 MAKASSAR
40311956,SMAS TRI DARMA MKGR
40311959,SMAS YP PGRI 1 MAKASSAR
40311983,SMAN 10 PINRANG
40312010,SMAN 1 MAKASSAR
40312014,SMAN 13 MAKASSAR
40312097,SMAS 45 UNGGULAN SOSSOK
40312502,SMAN 1 TURATEA
40312503,SMAS DDI KASSI
40312577,SMAN 1 MALANGKE
40312579,SMAN 1 TANA LILI
40312633,SMAS MAKASSAR MULYA
40312651,SMAS GUNUNG SARI
40313197,SMAS NAHDIYAT MAKASSAR
40313202,SMAS PESANTREN PUTRI YATAMA MANDIRI
40313217,SMAN 1 PALLANGGA
40313257,SMAS ITIHAD
40313282,SMAS PGRI SUNGGUMINASA
40313356,SMAS MANDIRI MAKASSAR
40313357,SMAS DARMAYADI
40313433,SMAS MUHAMMADIYAH LIMBUNG
40313443,SMAS ISLAM HIZBUL WATHAN
40313559,SMAS BUQ ATUN MUBARAKAH
40313586,SMAS JAYA NEGARA
40313646,SMAS BONTO RAMBA
40313735,SMAS SOMBA OPU
40313896,SMAS YASPIT BONTOJAI
40314020,SMAN 8 MAKASSAR
40314037,SMAS GOWA RAYA
40314138,SMAS PERGIS YAPKI MAROS
40314166,SMAS KRISTEN MIALLO
40314337,SMAS YAYASAN SANUR
40314404,SMAS BATARA GOWA
40314430,SMAN 7 PINRANG
40314651,SMAN 1 CURIO
40314677,SMAS ISLAM IBADURRAHMAN
40315445,SMAS TRI SAKTI AROEPALA
40316257,SMAN 1 SIMBUANG
40316315,SMAS MUHAMMADIYAH PATTONGKO
40316629,SMAS MAHYAJATUL QURRA
40316690,SMAS AL - AMANAH
40316767,SMAN 1 MANGARABOMBANG
40318240,SMAS BARRANG LOMPO
40318408,SMA Negeri 5 Toraja Utara
40318874,SMAN 1 BAJENG BARAT
40318967,SMAS KRISTEN YHS
40319010,SMAS PGRI BARRU
40319013,SMAS MUHAMMADIYAH BONTOMARANNU
40319016,SMAS MUHAMMADIYAH MALINO
40320336,SMAS ZION
40400240,SMAN 1 PONDIDAHA
40400241,SMAN 1 SAMPARA
40400242,SMAN 1 UNAAHA
40400243,SMAN 1 WAWONII
40400746,SMA NEGERI 1 PARIGI
40400748,SMAN 1 BARANGKA
40400750,SMA NEGERI 1 TONGKUNO
40400754,SMA NEGER1 WAKORUMBA SELATAN
40400755,SMA NEGERI 3 RAHA
40400758,SMA NEGERI 1 NAPABALANO
40400759,SMA NEGERI 1 MALIGANO
40400765,SMA NEGERI 1 KABANGKA
40400766,SMA NEGERI 1 KABAWO
40400769,SMAN 1 KUSAMBI
40400770,SMAN 1 LAWA
40401100,SMAN 1 KAPONTORI
40401101,SMAN 2 KAPONTORI
40401133,SMAN 1 SAMPOLAWA
40401160,SMAN 1 LASALIMU SELATAN
40401164,SMAN 1 LAPANDEWA
40401165,SMAN 1 LASALIMU
40401166,SMAS LAKINA LIMBO
40401522,SMAN 1 LADONGI
40401535,SMAN 1 POMALAA
40401537,SMAN 1 WOLO
40401539,SMAN 2 KOLAKA
40402335,SMAN 1 BINONGKO
40402336,SMAN 1 KALEDUPA
40402337,SMAN 1 TOMIA
40402338,SMAN 1 WANGI-WANGI
40402470,SMA NEGERI 09 BOMBANA
40402471,SMA NEGERI 02 BOMBANA
40402475,SMA NEGERI 05 BOMBANA
40402589,SMA KARTIKA XX-2 KENDARI
40402614,SMAN 6 KENDARI
40402616,SMAN 4 KENDARI
40402617,SMAN 3 KENDARI
40402618,SMAN 2 KENDARI
40402619,SMAN 1 KENDARI
40402623,SMAN 7 KENDARI
40402768,SMAN 2 BAU-BAU
40402769,SMAN 3 BAU-BAU
40402770,SMAN 4 BAU-BAU
40402858,SMAN 1 BESULUTU
40402859,SMAN 1 WAWONII TIMUR
40402977,SMAN 5 BAU-BAU
40402980,SMAS 1 MUH BAU-BAU
40402981,SMAS MUTIARA BAUBAU
40403034,SMAN 1 WABULA
40403135,SMAS SATRIA KENDARI
40403136,SMAN 9 KENDARI
40403259,SMAN 2 KALEDUPA
40403275,SMAN 2 TOMIA
40403352,SMAS KURNIA KOLONO
40403355,SMAN 2 WAWOTOBI
40403372,SMAS AL HIJRAH LAINEA
40403376,SMAS BIMA MAROA
40403564,SMAS MUHAMMADIYAH DAWI-DAWI
40403598,SMAN 1 TOARI
40403660,SMAN 1 BONDOALA
40403661,SMAN 1 MELUHU
40403664,SMAN 1 WAWONII TENGAH
40403665,SMA NEGERI 1 WONGGEDUKU
40403726,SMAN 1 TANGGETADA
40403870,SMAN 1 Kambowa
40403871,SMAN 1 KULISUSU UTARA
40403968,SMAN 1 OHEO
40403972,SMAN 1 WIWIRANO
40404005,SMAN 1 KONTUNAGA
40404035,SMA NEGERI 06 BOMBANA
40404037,SMAN 1 WAWONII UTARA
40404059,SMA NEGERI 04 BOMBANA
40404060,SMA NEGERI 10 BOMBANA
40404081,SMAS AL MAARIF
40404132,SMAN 1 KULISUSU
40404133,SMAN 1 KULISUSU BARAT
40404151,SMAS DARUSALAM
40404159,SMAN 1 KAPOIALA
40404214,SMA NEGERI 1 BONE
40404221,SMA NEGERI 08 BOMBANA
40404279,SMA SWASTA TONTONUNU
40404435,SMAN 4 WANGI-WANGI
40404643,SMAN 1 AMONGGEDO
40404671,SMAN 1 LANGGIKIMA
40404709,SMAN 1 MOTUI
40404710,SMAN 2 ASERA
40404745,SMAN 5 WANGI-WANGI
40404750,SMAN 2 Kambowa
40405096,SMAN 4 BINONGKO
40405097,SMAN LENTEA
40405117,SMA NEGERI 22 KONAWE SELATAN
40500448,SMA N 3 GORONTALO UTARA
40500449,SMAN 1 BILUHU
40500450,SMAN 1 BOLIOHUTO
40500455,SMAN 1 TELAGA
40500457,SMAN 1 TIBAWA
40500458,SMAN 2 LIMBOTO
40500460,SMAS MUHAMMADIYAH TOLANGOHULA
40500461,SMAS MUHAMMADIYAH BATUDAA
40500745,SMAN 1 POPAYATO
40500758,SMAN 1 LEMITO
40500897,SMAN 1 SUWAWA
40500912,SMAS TERPADU WIRA BHAKTI
40500914,SMAN 1 KABILA
40501068,SMAN 4 GORONTALO
40501084,SMAN 2 GORONTALO
40501649,SMAN 1 RANDANGAN
40502029,SMAN 1 BUNTULIA
40502189,SMAN 1 ASPARAGA
40600224,SMAS PGRI PAPALANG
40600228,SMAN 1 TAPALANG
40600230,SMAN 1 BUDONG-BUDONG
40600633,SMAS YPPP WONOMULYO
40600648,SMAN 1 ALU
40600649,SMAN 1 CAMPALAGIAN
40600651,SMAN 1 TINAMBUNG
40600652,SMAN 1 WONOMULYO
40600989,SMAS PERINTIS SINDAGAMANIK
40600990,SMAN 1 BALLA
40601024,SMAN 1 MAMASA
40601054,SMAN 1 SESENA PADANG
40601055,SMAN 1 NOSU
40601193,SMAS PGRI SENDANA
40601308,SMAN 1 MAJENE
40601311,SMAN 2 MAJENE
40601488,SMAN 1 MALUNDA
40601851,SMAN 1 PASANGKAYU
40601852,SMAN 1 BAMBALAMUTU
40602586,SMAN 3 MAJENE
40602676,SMAS KATOLIK MESSAWA
40604570,SMAN 1 BONEHAU
40604617,SMAN 1 ARALLE
40604642,SMAN 1 TOMMO
40604655,SMAN 3 MAMUJU
40604671,SMAN 1 MAMBI
40604844,SMAS ESRI MALABO
40604958,SMAN 1 DAPURANG
40604959,SMAN 1 TIKKE RAYA
50100286,SMAN 3 SINGARAJA
50100287,SMAN 4 SINGARAJA
50100379,SMAS PGRI SAWAN
50100380,SMAS PGRI SERIRIT
50100381,SMAS SARASWATI SERIRIT
50100383,SMAS SIDHI KARYA KBT
50100395,SMAS KARYA WISATA
50100408,SMAS BHAKTIYASA SINGARAJA
50100409,SMAS CANDIMAS PANCASARI
50100412,SMAN 1 SERIRIT
50100842,SMAN 1 PEKUTATAN
50100843,SMAN 1 NEGARA
50100844,SMAN 1 MENDOYO
50100847,SMAS SARASWATI NEGARA
50100849,SMAS PGRI NEGARA
50100850,SMAS NGURAH RAI NEGARA
50100851,SMAS DIPONOGORO
50100853,SMAS SARASWATI MELAYA
50101129,SMAS PGRI TABANAN 6 BAJERA
50101131,SMAN 1 BATURITI
50101306,SMAS 1 TP 45 TABANAN
50101682,SMAS KATOLIK SOVERDI TUBAN
50101683,SMAS KUTA PURA
50101684,SMAN 2 MENGWI
50101695,SMAN 1 MENGWI
50101697,SMAS NGURAH RAI
50101702,SMAS WIDYA BRATA MENGWI
50101705,SMAN 1 KUTA
50101706,SMAN 1 KUTA SELATAN
50102081,SMAN 1 SUKAWATI
50102082,SMAN 1 TAMPAKSIRING
50102084,SMAS PGRI 3 GIANYAR
50102089,SMAS AMARAWATI
50102378,SMAN 1 NUSA PENIDA
50102575,SMAN 2 BANGLI
50102576,SMAN 1 TEMBUKU
50102787,SMAS PGRI 1 AMLAPURA
50103121,SMAN 6 DENPASAR
50103122,SMAN 5 DENPASAR
50103148,SMAS TP 45 DENPASAR
50103172,SMAS PGRI 4 DENPASAR
50103175,SMAS PGRI 1 DENPASAR
50103178,SMAS MUHAMMADIYAH 1 DENPASAR
50103179,SMAS KRISTEN HARAPAN
50103185,SMAS DHARMA PRAJA DENPASAR
50103365,SMAN 1 DAWAN
50103610,SMAN 1 PETANG
50103667,SMAS JAGADITHA BUGBUG
50103671,SMAN 1 RENDANG
50103672,SMAS PARIWISATA KERTA WISATA
50103722,SMAS KERTHA WISATA
50103725,SMAS WIRABHAKTI
50103889,SMAS TAMAN RAMA
50104096,SMAN SATU ATAP NUSA PENIDA
50105402,SMAS GURUKULA
50105492,SMAN BALI MANDARA
50200368,SMAS NW SELAPARANG KEDIRI
50200371,SMAS ISLAM AS SHOFY
50200378,SMAN 1 SEKOTONG
50200383,SMAN 1 KURIPAN
50201381,SMAS KORPRI PRAYA
50201383,SMAS NW LENDANG KEKAH
50201384,SMAN 2 PRAYA
50201388,SMAN 1 PRAYA TENGAH
50201392,SMAN 1 KOPANG
50202392,SMAN 1 SAKRA TIMUR
50202412,SMAN 1 MASBAGIK
50202413,SMAN 1 LABUHAN HAJI
50202414,SMAN 1 KERUAK
50202417,SMAS PGRI AIKMEL
50202420,SMAS NW ANJANI
50202422,SMAS MUHAMMADIYAH TERARA
50202458,SMAN 1 SAMBELIA
50202498,SMAN 1 SUKAMULIA
50202499,SMAN 2 SELONG
50202500,SMAN 2 AIKMEL
50202502,SMAN 1 TERARA
50202504,SMAN 1 SIKUR
50202505,SMAN 1 SEMBALUN
50203305,SMAN 1 EMPANG
50203315,SMAS SAMAWA UTAN
50203322,SMAS K ST GREGORIUS SUMBAWA
50203323,SMAS MUHAMMADIYAH ALAS
50203324,SMAS MUHAMMADIYAH SUMBAWA
50203685,SMAN 1 WOJA
50203686,SMAN 1 PEKAT
50203688,SMAN 1 KILO
50203690,SMAN 1 HUU
50203691,SMAN 1 DOMPU
50203695,SMAS PGRI DOMPU
50203696,SMAS IT RANGGO
50204008,SMAN 1 SAPE
50204013,SMAN 1 WAWO
50204015,SMAN 1 PALIBELO
50204016,SMAN 1 AMBALAWI
50204017,SMAN 1 WOHA
50204028,SMAS MUHAMMADIYAH BOLO
50204307,SMA NEGERI 1 POTO TANO
50204488,SMAS SARASWATI MATARAM
50204490,SMAS NASIONAL MATARAM
50204492,SMAS MODEL NURUL JANNAH
50204494,SMAS KATOLIK KUSUMA CAKRANEGARA
50204495,SMAS JANAMARGA MATARAM
50204502,SMAS TRISAKTI MATARAM
50204516,SMAN 4 MATARAM
50204517,SMAN 2 MATARAM
50204715,SMAN 5 KOTA BIMA
50204729,SMAN 4 KOTA BIMA
50204730,SMAN 3 KOTA BIMA
50204731,SMAN 2 KOTA BIMA
50204732,SMAN 1 KOTA BIMA
50204739,SMAS DARUL FUR QAN
50205081,SMAN 2 JONGGAT
50205207,SMAS AL MA ARIF SINAH PENGEMBUR
50205208,SMAS ARRAHMAN LINGKOK GODAK KOPANG
50205211,SMAS DARUL MUHAJIRIN PRAYA
50205217,SMAS YP3I MUAMALAH LOMBAN
50205409,SMAS ISLAM AL IKHWAN
50205412,SMAS ISLAM AL AZHAR
50205413,SMAN 1 BATULAYAR
50205415,SMAN 2 LABUAPI
50205609,SMAN 1 WERA
50205617,SMAS MUHAMMADIYAH WOHA
50205619,SMAS PGRI BOLO
50205622,SMAS MUHAMMADIYAH SAPE
50205624,SMAS PGRI WERA
50205625,SMAS DARUL HUSNA AMBALAWI
50205633,SMAN 1 SURALAGA
50205634,SMAS MUHAMMADIYAH MASBAGIK
50205636,SMAS MARDATILLAH NW PENAKAK
50205717,SMAN 1 MONTONG GADING
50205720,SMAS NW WANASABA
50205722,SMAS AL HAMZAR TEMBENG PUTIK
50219372,SMAS NW TEBABAN
50219467,SMAS TEGAR KELANA
50219587,SMAS DARUL FALAH AIKMEL
50219588,SMAS MUHAMMADIYAH POHGADING
50219662,SMAS SYEKH ZAINUDDIN
50219694,SMAS AL IKHWAN
50220295,SMAN 2 GERUNG
50220298,SMAN 2 LEMBAR
50220350,SMAS AL MASYHUR NW PRAYA
50220373,SMAS NURUL FADILLAH
50220485,SMAN 1 PARADO
50220487,SMAS PGRI BELO
50220488,SMAN 1 LAMBITU
50220489,SMAN 2 WERA
50220559,SMAS PGRI GUNUNGSARI
50220688,SMA AL - MUHAJIRIN SELOTO
50222185,SMAN 2 SOROMANDI
50222191,SMAS GOTONG ROYONG KAE
50222282,SMAS PGRI LAMBU
50300244,SMA NEGERI 1 AMARASI TIMUR
50300259,SMAN 2 KUPANG TIMUR
50300260,SMA SWASTA ADVENT PONAIN
50300261,SMA SWASTA EFATA SULAMU
50300262,SMAS PGRI WINIRAI SABU
50300268,SMA NEGERI 1 SEMAU
50300269,SMAN 1 AMARASI
50300271,SMA NEGERI 1 AMFOANG UTARA
50300275,SMAN 1 SABU BARAT
50300276,SMAN 1 SABU TIMUR
50300583,SMAN 1 AMANUBAN SELATAN
50300584,SMAN 1 AMANUBAN TIMUR
50300585,SMAN 1 MOLLO SELATAN
50300587,SMAN KAPAN
50300664,SMAS AL IKHLAS SOE
50301003,SMAN MUTIS EBAN
50301005,SMAN 2 KEFAMENANU
50301006,SMAN 1 KEFAMENANU
50301008,SMAS PELITA KARYA
50301402,SMAS MGR GABRIEL MANEK LAHURUS
50301404,SMAN 1 ATAMBUA
50301673,SMAS ST YOSEPH KALABAHI
50301674,SMAS KRISTEN 1 KALABAHI
50301675,SMAS KRISTEN 2 KALABAHI
50301676,SMAN 1 ABAD
50301695,SMAN 1 KALABAHI
50301879,SMA SWASTA SURYA MANDALA
50301881,SMAS KATOLIK LAMAHOLOT
50301883,SMA NEGERI 1 LARANTUKA
50301884,SMA NEGERI 1 ADONARA TIMUR
50301896,SMA SWASTA KATOLIK FRATERAN PODOR
50301897,SMA SWASTA YOHANES PAULUS II
50302304,SMAN 1 TALIBURA
50302305,SMAN 1 NITA
50302306,SMAN 1 MAUMERE
50302313,SMAS ST PETRUS KEWAPANTE
50302315,SMAN 1 BOLA
50302597,SMA NEGERI 2 ENDE
50302618,SMA NEGERI 1 WOLOWARU
50302619,SMA NEGERI 1 NANGAPANDA
50302624,SMA KARYA NANGAPANDA
50302625,SMA ISLAM MUTHMAINNAH
50302952,SMAS ST CLEMENS BOAWAE
50302957,SMAS KATOLIK THOMAS AQUINO
50303316,SMAN 2 LANGKE REMBONG
50303419,SMAS ST KLAUS
50303423,SMAS ST FRANSISKUS XAVERIUS
50303425,SMAN 1 CIBAL
50303429,SMAN 1 LANGKE REMBONG
50303432,SMAS PRIMADONA
50303442,SMAS BINA KUSUMA
50303445,SMAS BUDI DHARMA
50303446,SMAS KARYA
50303447,SMAN 1 SATARMESE
50303773,SMA NEGERI 2 WAINGAPU
50303809,SMA MUHAMMADIYAH WAINGAPU
50303810,SMA KRISTEN PAYETI
50304063,SMAS MANDA ELU
50304068,SMAN 1 LOURA
50304069,SMAN 1 WAIKABUBAK
50304081,SMAN 1 WEWEWA TIMUR
50304406,SMAN 1 NAGAWUTUNG
50304407,SMAS PGRI SWASTHIKA
50304605,SMAN 1 PANTAI BARU
50304607,SMAN 1 ROTE BARAT LAUT
50304610,SMAN 1 ROTE BARAT
50304770,SMAN 1 MACANG PACAR
50304771,SMAN 1 KOMODO
50304931,SMAN 1 KUPANG
50304943,SMAN 9 KUPANG
50305119,SMAN 3 KUPANG
50305120,SMAN 4 KUPANG
50305306,SMAS MUHAMMADIYAH MAUMERE
50305307,SMAN ROLE DELU
50305397,SMA NEGERI DETUSOKO
50305399,SMA TRI DHARMA ENDE
50305401,SMA KATOLIK SYURADIKARA
50305402,SMA KATOLIK TARUNA VIDYA
50305405,SMA KARITAS
50305406,SMAN WOLOJITA
50305768,SMA NEGERI 1 PANDAWAI
50305898,SMAN TAMALABANG
50305899,SMAS MUHAMMADIYAH KALABAHI
50306170,SMAN 10 KUPANG
50307284,SMAS KRISTEN 1 SOE
50307286,SMAS KRISTEN AMANATUN SELATAN
50307289,SMAS KRISTEN POLI
50307294,SMAN 1 SOE
50307301,SMAN SANTIAN
50307304,SMAS STELAMARIS NIKI-NIKI
50307413,SMAN BIBOKI ANLEU
50307414,SMAN NOEMUTI
50307416,SMAN 1 TAEKAS
50307939,SMAS ST GREGORIUS REO
50307940,SMAS ST MARIA ITENG
50307941,SMAN 1 REOK
50308363,SMAN 1 WELAK
50308364,SMAN 1 NDOSO
50308365,SMAN 1 BOLENG
50308460,SMAS TUNAS BANGSA
50308513,SMAS FLOBAMOR
50308592,SMAS K PANCASILA BORONG
50308593,SMAN 1 BORONG
50308594,SMAN 1 ELAR
50308595,SMAN 1 KOTA KOMBA
50308596,SMAN 1 LAMBA LEDA
50308597,SMAN 1 POCO RANAKA
50308598,SMAN 1 SAMBI RAMPAS
50308601,SMAN 2 ELAR
50308604,SMAN 2 SAMBI RAMPAS
50308605,SMAN 3 ELAR
50308606,SMAS SEMINARI PIUS XII KISOL
50308980,SMAN 2 KOMODO
50308981,SMAN 1 KUWUS
50309006,SMA TUNAS HARAPAN
50309015,SMAN 1 AESESA
50309192,SMAS PGRI OENAY
50309194,SMAN NOEBANA
50309195,SMAN OELEU
50309282,SMAN 3 SAMBI RAMPAS
50309283,SMAN 3 POCO RANAKA
50309284,SMAN 3 KOTA KOMBA
50309304,SMAS NURUL FALAH (PERSIAPAN)
50309321,SMAN 1 MALAKA TIMUR
50309376,SMAS KAMELIN
50309377,SMAS SEMINARI LALIAN
50309579,SMAN FAFINESU
50309597,SMA NEGERI 1 AMABI OEFETO
50309598,SMAN 1 AMFOANG SELATAN
50309603,SMAN 1 MALAKA BARAT
50309608,SMAN 1 WEWEWA SELATAN
50309611,SMAN 1 WEWEWA UTARA
50309624,SMA NEGERI 1 AMABI OEFETO TIMUR
50309626,SMAS ST THOMAS AQUINAS
50310690,SMAN 7 KOTA KOMBA
50310786,SMAS ILE APE
50310802,SMA N 2 MACANG PACAR
60100153,SMAN 1 BANDA
60100157,SMAN 2 AMAHAI
60100159,SMAN 2 SALAHUTU
60100161,SMAN 1 MASOHI
60100164,SMAN 1 SALAHUTU
60100313,SMAN 6 LEIHITU
60100314,SMAS YOS SOEDARSO MASOHI
60100315,SMAN 1 SAPARUA
60100316,SMAN 1 SERAM UTARA
60100319,SMAN 2 LEIHITU
60100324,SMAN 1 LEIHITU BARAT
60100327,SMAN 1 TEON NILA SERUA
60100332,SMAS PGRI 1 SAPARUA
60100340,SMAS KRISTEN 1 SAPARUA
60100346,SMAN 7 LEIHITU
60100347,SMAS MATHLAUL ANWAR MASOHI
60100349,SMAS MUHAMMADIYAH SEPA
60100351,SMAS PGRI OMA HARUKU
60100765,SMA  AL HILAL KEI KECIL
60100816,SMA SANATA KARYA LANGGUR
60100817,SMA NEGERI 1 KEI BESAR
60100818,SMA NEGERI 1 KEI KECIL
60100819,SMAN 1 TUAL
60100974,SMAN WAMSISI
60100976,SMAN WAELUA
60100978,SMAN LEKSULA
60100981,SMAN AMBALAU
60101019,SMAN NAMROLE
60101331,SMAN 2 BABAR TIMUR
60101438,SMAN 2 TANIMBAR SELATAN
60101443,SMAN 2 NIRUNMAS
60101449,SMAN 1 PP BABAR
60101465,SMAN AMTUFU WERTAMRIAN
60101485,SMAS KRISTEN SAUMLAKI
60101486,SMAS CORJESU LARAT
60101529,SMAN 1 KAIRATU
60101537,SMAS MUHAMMADIYAH LUHU
60101540,SMAN 1 SERAM BARAT
60101541,SMAN 1 TANIWEL
60101542,SMAN 2 SERAM BARAT
60101560,SMAN 1 WAISALA
60101660,SMAS MUHAMMADIYAH ATIAHU
60101661,SMAN 1 BULA
60101667,SMAN 1 SERAM TIMUR
60101801,SMAN 1 PULAU-PULAU ARU
60101803,SMAS PGRI DOBO
60101804,SMAN 5 BENJINA
60102002,SMAN 5 AMBON
60102004,SMAN 4 AMBON
60102005,SMAN 3 AMBON
60102006,SMAN 2 AMBON
60102008,SMAN 1 AMBON
60102014,SMAN 7 AMBON
60102015,SMAN 8 AMBON
60102017,SMAS PGRI 2 AMBON
60102024,SMAS ADVENT MALUKU
60102238,SMAS AL - HILAAL TEHORU
60102244,SMAN 1 SERAM UTARA BARAT
60102245,SMAN 2 TELUTIH
60102247,SMAS NAMBUASA TULEHU
60102249,SMAN 3 SALAHUTU
60102292,SMAN KUR
60102371,SMAS KRISTEN 1 TANIMBAR UTARA
60102374,SMAN SELARU
60102473,SMAS LKMD OLAS
60102474,SMAS MUHAMMADIYAH LIMBORO
60102712,SMA NEGERI 5 SERAM BARAT
60102716,SMAN 4 KAIRATU
60102717,SMAS PGRI 3 KAIRATU
60102886,SMAN 5 KAIRATU
60102895,SMAS PGRI 2 KAIRATU
60102897,SMAS PGRI 4 KAIRATU
60102957,SMAN 1 WAKATE
60102960,SMAN 3 PULAU GOROM
60102961,SMAS GEMAH 7 AMBON
60102965,SMAN 11 AMBON
60102966,SMAN 13 AMBON
60102967,SMAS PGRI 1 AMBON
60103095,SMA KRISTEN PASSO
60103191,SMAN 2 PP TERSELATAN
60103192,SMAN 3 PP TERSELATAN
60103406,SMAN 14 AMBON
60103465,SMAN PULAU MANIPA
60103505,SMAN 1 AMAHAI
60103506,SMAN 3 AMAHAI
60103507,SMAS KRISTEN TNS
60103509,SMAN 2 TEHORU
60103512,SMAN 1 LEIHITU
60103513,SMAN 4 LEIHITU
60103514,SMAN 2 LEIHITU BARAT
60103515,SMAS MUHAMMADIYAH MAMALA
60103545,SMA RAUDAH DANAR
60103628,SMAS NAFIRI UKAR SENGAN
60103632,SMA NEGERI BANDA ELY
60103646,SMA NEGERI 3 KEI BESAR
60103695,SMAN UNGGULAN SAUMLAKI
60103895,SMA NEGERI 4 KEI BESAR
60103904,SMAN 2 TANIWEL
60103917,SMAN 1 MOA LAKOR
60103921,SMAN 6 MARLASI
60103923,SMAN 8 LONGGAR/APARA
60103939,SMAN ELPAPUTIH
60103950,SMAN MDONA HYERA
60103989,SMAN WAEMULANG
60104031,SMAN 2 SERAM UTARA TIMUR SETI
60105301,SMAN 1 TANIMBAR SELATAN
60105318,SMAS BUDI MULIA SAUMLAKI
60105429,SMAN 1 TANIMBAR UTARA
60105433,SMA NEGERI 1 LETI MOA LAKOR
60200183,SMAN 2 HALMAHERA TENGAH
60200184,SMAN 3 HALMAHERA TENGAH
60200290,SMAS MUHAMMADIYAH 1 PULAU MOROTAI
60200294,SMAN 1 PULAU MOROTAI
60200542,SMAS ALHILAAL SANANA
60200545,SMA NEGERI 1 TALIABU BARAT
60200709,SMAS ISLAM KOTA TERNATE
60200711,SMAS AL KHAIRAAT KOTA TERNATE
60200720,SMAN 4 KOTA TERNATE
60200721,SMAN 3 KOTA TERNATE
60200722,SMAN 2 KOTA TERNATE
60200727,SMAN 10 KOTA TERNATE
60200728,SMAS MUHAMMADIYAH KOTA TERNATE
60200782,SMAN 7 KOTA TERNATE
60200796,SMAN 5 KOTA TERNATE
60201143,SMAN 1 HALMAHERA TENGAH
60201145,SMAN 6 HALMAHERA TENGAH
60201146,SMAN 7 HALMAHERA TENGAH
60201364,SMAN 3 HALMAHERA TIMUR
60201671,SMA ALKHAIRAAT LABUHA
60201681,SMA MUHAMMADIYAH OBI
60201921,SMAS KRISTEN NEHEMIA GALELA
60201922,SMAS KRISTEN TOBELO
60201923,SMAS MERAH PUTIH
60201924,SMAS MUHAMMADIYAH GALELA
60201928,SMA NEGERI 4 PULAU MOROTAI
60201929,SMA NEGERI 2 PULAU MOROTAI
60201993,SMA NEGERI 8 HALMAHERA BARAT
60202071,SMAN 7 TIDORE KEPULAUAN
60202075,SMAN 8 TIDORE KEPULAUAN
60202101,SMAN 1 MANGOLI TIMUR
60202237,SMAS KRISTEN FALABISAHAYA
60202238,SMAS MUHAMMADIYAH FALABISAHAYA
60202239,SMAN 1 MANGOLI BARAT
60202240,SMAN 1 MANGOLI TENGAH
60202296,SMAN 5 HALMAHERA TENGAH
60202363,SMAS SITI AISYAH
60202575,SMAN 8 HALMAHERA TENGAH
60202787,SMAS ISLAM JAILOLO
60202790,SMAS EBEN HAEZER
60202793,SMA NEGERI 1 HALMAHERA BARAT
60202875,SMAN 10 HALMAHERA UTARA
60203440,SMAN 5 HALMAHERA TIMUR
60203598,SMAN 11 TIDORE KEPULAUAN
60203599,SMAS YASMU SOFIFI
60203640,SMA NEGERI 5 HALMAHERA BARAT
60203706,SMA NEGERI 13 TIDORE KEPULAUAN
60203813,SMAS AL IRSYAD KOTA TERNATE
60205559,SMAN 6 HALMAHERA TIMUR
60205578,SMAS MUHAMMADIYAH 2 PULAU MOROTAI
60205821,SMA LPM KOITITI
60300112,SMA ADVENT DOYO BARU
60300151,SMA PERSIAPAN BUMI SAHAJA
60300152,SMAN KAUREH
60300173,SMAN 1 SENTANI
60300175,SMAN 1 NIMBORAN
60300180,SMAN 3 SENTANI
60300181,SMA NEGERI 2 SENTANI
60300363,SMAS YAPIS BIAK
60300369,SMAN 1 NUMFOR BARAT
60300372,SMAN 2 BIAK
60300478,SMA ONATE SERUI
60300479,SMA PGRI SERUI
60300487,SMA NEGERI 1 SERUI
60300488,SMA NEGERI 2 SERUI
60300593,SMAS YPPK YOHANES 23
60300625,SMAN 1 MERAUKE
60300638,SMAN 1 MUTING
60300796,SMA Negeri 1 Nabire
60300928,SMAN 1 SARMI
60301002,SMAS PEMBANGUNAN V
60301008,SMAS GABUNGAN
60301013,SMAS YPK DIASPORA
60301015,SMAS YPPK TERUNA BAKTI
