"npsn","naungan","npyp","link"
"20577356","Yayasan MAQNA'UL ULUM","AK2460","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=915A589E-7562-4018-93AD-54BC16CE55CA"
"20577359","Yayasan PONDOK MODERN AL-RIFA'IE2","AE4592","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=67D05E2E-7DEA-4178-BA79-4561A7FF7CAA"
"20577369","YAYASAN AL IMAM GRUJUGAN","AI6350","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9578ABD2-6D37-4787-864A-B5BB188E262A"
"20577372","Yayasan Baitul Makmur","AK3246","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4D2D4C5E-7BF7-11E3-A0F1-E343CDD32633"
"20577374","YAYASAN NURUL HUDA PONCOKUSUMO","AB2460","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=496AF564-4DF1-11E3-A03E-5BC68F9ED930"
"20577378","YAYASAN CHONY ZAMANI","AX0990","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=24BD7738-8E98-441F-AF01-5FA2E4746451"
"20577418","Yayasan Pendidikan Islam salafiyah Sreseh ","AB4153","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E6BDBB51-3022-441D-B946-03E44C4169CE"
"20577453","YAYASAN BINA KARTIKA NUSANTARA","AX8607","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=69C3E429-7C65-4A21-A04B-D634692E2997"
"20577458","Yayasan Al-jawahir Pon-Pes Al-Asy'ari","AI6881","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2FC24CB6-764D-4883-9A9A-6BA1D6760CB0"
"20577488","Yayasan LP Ma'arif NU ","AE4326","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A6639971-FC53-409C-A116-597D88E988C6"
"20577503","Yayasan SOLAHIYATUL FATAH","AB2346","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=79266B88-0806-4E7C-BAF9-7041C797F0EA"
"20577509","Yayasan BPPPMNU Wilayah Prov. Jawa Timur","AX6731","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=DF76CEFA-740C-4780-A373-E15681D89C90"
"20577510","Yayasan YPI DARUL HIKAM","AB2183","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B05C6892-39C7-448B-BB60-FAE3F8CB4A54"
"20577514","","-",""
"20577540","Yayasan DAARUL HIDAAYAH","AH0563","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=14F4BA34-3E2B-412C-AFD4-36888EF6A0E9"
"20577541","Yayasan Bahana Cita Persada Malang","AB5281","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4ACDC1B2-2E4B-11E4-85FD-3B32660AD9F9"
"20577698","Yayasan Mambaul Ulum Bata-Bata","AI6746","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=03F6746D-DE4B-4725-BCB5-10494E436598"
"20577740","Yayasan PENDIDIKAN NURUL ULUM KEMIRI MALO","AG9381","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0C35D033-AE3C-4952-B15F-B44D76CECD5D"
"20577741","Yayasan BPPPMNU Wilayah Prov. Jawa Timur","AX6731","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=DF76CEFA-740C-4780-A373-E15681D89C90"
"20577746","Yayasan Mahad Manarul Qur'an","AE3609","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5A3E0C31-7241-405F-92A1-50070D9F0426"
"20577762","Yayasan SABILUL MUTTAQIN","AL7053","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=82D3B2FB-FD75-46DF-AFAC-8C5E94952256"
"20577768","YAYASAN ALI IMRON PAKAMBAN LAOK PRAGAAN SUMENEP","AB4274","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=8FC6C042-9610-4555-B3A3-B0646759B96F"
"20577782","Yayasan Ismailiyah","AB0350","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E987ADAF-1663-4B07-B5A4-EDEBEDF3FA45"
"20577783","YAYASAN PESANTREN IHYAUL ULUM","AG9046","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=92030923-F2CE-4571-B3E9-32146F4E382D"
"20577790","YAYASAN SOSIAL DAN PENDIDIKAN ISLAM KHAIRUL ULUM","AK2780","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F9B7C155-6F48-4438-8E02-E57B18B24A48"
"20577806","Yayasan KHOSNOL HOTIMAH","AK2583","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1EA00FD3-7D5B-4708-A257-100CDFBB3843"
"20577808","Yayasan AL HUSAINIY","AK2687","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=507BD43B-C1F5-4EED-A549-3EF37596727F"
"20577809","","-",""
"20577813","Yayasan Darussalam","AK2629","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=906AFCA2-5BC0-11E3-9D86-8FB3E78564AC"
"20577836","YAYASAN NAHYADA MALANG","AW9103","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=BC762626-2B17-4872-8451-1D68A78BAC11"
"20577837","Yayasan DARUL ULUM","AE4589","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7C94F198-7B39-4FAE-9AB0-159EDD0A7316"
"20579273","Yayasan YASPI MIFTAHUL JANNAH","AI6831","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=40F8712D-7A59-4848-8364-66E43BA36203"
"20579286","Yayasan Bina Karya Nusantara","AL9032","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=6BE647E3-2B7B-4D47-AF62-5A3C0D25BB6B"
"20579294","Yayasan Raden Said Sunan Kalijaga","AN1630","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=98B701D5-28CE-4823-A419-2D497F561A3E"
"20579296","Yayasan Darul lughah Wal Karomah Sidomukti","AL7950","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=81200BF0-C9B7-4EC7-83A3-B6FEE4DDD0A6"
"20579298","Yayasan Pendidikan dan Sosial Bani Zainal Abidin","AN2114","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=3275C96A-F65A-442B-9A7C-48B8C5827A90"
"20579307","Yayasan AL AZIZIYATOERROBI'AH","AH1026","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=8A7AF2C2-CFFA-492D-BDCC-683AEAF50C42"
"20579317","YAYASAN ASSYARQOWIYAH","AK2978","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0AA53C02-E00B-45BA-A143-C3F6751B5942"
"20579322","Yayasan Darul Munir","AL8793","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9D0C5F42-F11E-49F5-B23F-ED989F04D64B"
"20579332","Yayasan UMAR ZAHID","AN1065","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1359BF9C-E34B-4F59-B757-972E69622B4D"
"20579334","Yayasan NURUL IHSAN","AI6893","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=CF5D8850-92FA-11E3-AECA-2B9EC8EFF5CD"
"20579348","Yayasan AL-IMAMIYAH","AK2813","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=531311A4-5B92-11E5-98CF-03A871D8DAFB"
"20579366","YAYASAN NURUL JANNAH BANGKALAN","AB4589","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1BEFA8C7-D8BB-49EB-9EFD-7866541082D5"
"20579368","Yayasan CENDEKIA MEDIKA NUSANTARA","AI6140","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=EF952951-8DFB-45E7-BCC5-FA51D86CEC14"
"20579413","Yayasan AS-SALAFIYAH","AL8481","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0FF761F6-772F-4704-8ADD-78E3B5DCFC66"
"20579417","Yayasan LAPISSALAM","AI6747","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5449B95C-3707-11E4-9B8F-1787A7FA14EF"
"20579419","Yayasan Kunci Ilmu","AL6806","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=35CA3A0B-608D-4BC0-A13A-4056F1B4E054"
"20579436","Yayasan Al-Anwar","AN1897","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=CC55B124-A082-11E3-9DFE-CF234EAFFC94"
"20579480","Yayasan YASPI BADRUL HUDA","AB4244","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2C570F68-3463-4465-A1B0-787C230EE4A3"
"20579486","Yayasan Al Muallam","AN2068","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=75A80D10-93D8-11E3-A4CD-277057B35F12"
"20579488","Yayasan AL-MIFTAH","AN1978","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=CD08949D-0A6C-4C88-BDED-97A22E320CC1"
"20579489","Yayasan DARUL FALAH","AI6872","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=18F35FC2-48E8-4016-A070-752AAE94F5DE"
"20579492","Yayasan TRISAKTI ANNAJAH","AK2755","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=F38B223F-29BD-40CC-AE2F-4E716748D6FD"
"20583913","YAYASAN BUSTANUL ULUM BULUGADING","AE5728","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C6E50A49-137F-4EEE-AA97-83E30EFD7412"
"20583914","Yayasan YASPENDAIS ZAINUL HASAN","AE5595","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=524A7AED-736F-4F88-816C-4607C2E6BF67"
"20583918","Yayasan Putera Bangsa","AB4448","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1B88C41C-A46B-42BD-A92C-D512944005BD"
"20583919","Yayasan Abu Bakar","AH0943","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=2B190CEA-659D-11E3-AADA-CF5C5D1D7DFF"
"20583974","Yayasan  Al Hayatul Islamiyah","AL9050","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=3419F5DC-27D2-4859-A7A3-7388EAC9524B"
"20583980","Yayasan Raudlatul Falah","AH0419","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=282600D5-659D-41D6-9A04-FC7BE29EB2B7"
"20583981","YAYASAN ADZ DZAKIRIN KARANGMELOK BONDOWOSO","AX0048","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B2ACACCC-1CA5-47FC-8828-C52EEFD0CA9F"
"20583983","Yayasan Pondok Pesantren At-Taufiq","AE5411","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E0DD5674-493E-11E3-9479-8BAF05D32C29"
"20583986","Yayasan Pondok Pesantren Nurul Hidayah","AB3312","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=DD4AD5B7-9604-4725-A139-48CD6EFC501A"
"20584015","Yayasan Amanatul Ummah Surabaya","AE6636","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9E1129E6-AEAB-11E4-B975-0BDB80C50822"
"20584016","Yayasan TARBIYATUL ULUM","AL8954","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=BD75105E-66CF-4988-852D-8A77DFEEA062"
"20584024","YAYASAN TAMAN PENDIDIKAN AL-AMIN","AH1152","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B596E720-54EA-11E3-B4F8-0F790B3DACFD"
"20584031","Yayasan Pondok Pesantren Nurul Falah","AE5478","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=778EB8CB-837A-4696-8821-A27CCB5CF05E"
"20584033","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur","AB4667","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=33957206-5B3A-4EB6-A5B8-0D4C4AF17258"
"20584035","Yayasan NURUL ISTIQOMAH","AN1700","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1EE453C8-7997-4DEC-9C9E-1C88E56C2C1C"
"20584036","Yayasan Kyai Syarifuddin","AN1713","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=12E83F54-9C32-48DF-B35A-29C76205161F"
"20584050","Yayasan MUKHTAR SYAFA'AT","AB3945","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=930DA57D-B505-4099-B5FA-3B37F8884A92"
"20584051","Yayasan AL-AMNAN","AB3813","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=020C3AC7-B162-4EDD-B6D9-651D37953731"
"20584053","YAYASAN MITRA SEHAT MANDIRI SIDOARJO","AX8388","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=3B878DB9-17EA-4BF5-A229-680D57189F1D"
"20584054","YAYASAN PENDIDIKAN INDONESIA","AI6074","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=087AF8F1-A1D9-4E1F-B29A-8F372A606967"
"20584055","Yayasan Royatul Ulum","AE5382","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=474CBF54-0691-4565-AE88-991CD170CF4D"
"20584065","Yayasan Perwakilan YPLP PGRI Kabupaten Pamekasan","AE6048","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=575FC212-9A8F-4941-958A-78AE67F69EBE"
"20584068","YAYASAN AL-HIDAYAH","AI6791","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4BE8A782-15B2-4B4A-8619-B1F8A0629E18"
"20584069","YAYASAN PENDIDIKAN DAKWAH DAN SOSIAL NURUL FALAH","AB4040","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=58E27403-7504-4092-9297-05B89574135F"
"20600432","Yayasan AL-MUTTAQIN","AH8731","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=92DC4043-445F-433B-B36C-0F7F00D40D30"
"20600433","YAYASAN PENDIDIKAN PANDEGLANG","AW8598","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=858E498B-1BE5-4BB9-B512-550CB16364D8"
"20600437","Yayasan Perwakilan YPLP PGRI Provinsi Banten","AJ5059","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=39B5FF0A-FFF9-11E3-A65B-27A37C371141"
"20600438","Yayasan YPDM Pasundan Bandung","AA4902","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=89AEDDEE-8261-11E3-B8AF-CFAC9E4B322E"
"20600439","Yayasan PERGURUAN MATHLA'UL ANWAR PUSAT MENES","AG1192","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=6E13D500-B6EA-4FA2-AF0C-147DE30E5A1F"
"20600440","Yayasan Riyadhul Athfal","AC1833","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=EF25F029-92EC-4E1F-9369-AF8D1971F4DE"
"20600442","","-",""
"20600443","Yayasan Bidayatul Hidayah","AJ4641","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4A55DD18-5364-47BD-BE9A-CCDF0AA212C2"
"20600445","Yayasan At-Ta'awun","AH8743","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=435AAEC4-485B-47BD-9EEE-440ABE8EB077"
"20600454","YAYASAN BANTEN RAYA","AH8721","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=3E897DB6-DFCF-4856-9FC9-49F25D5B3B7F"
"20600513","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten","AO5371","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1085ED2D-B08E-4AA1-A10C-C01CAC3D958F"
"20600559","YAYASAN PENDIDIKAN PANDEGLANG","AW8598","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=858E498B-1BE5-4BB9-B512-550CB16364D8"
"20600560","Yayasan PERGURUAN ISLAM ANWARUL HIDAYAH","AG1196","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=720D8CCB-E7BC-419C-AE63-9B9A7FC69F61"
"20600562","YAYASAN RAUDLOTUL IHSAN","AL0480","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=87C9263D-9AB4-43C7-9613-CF511EFCAAB8"
"20600563","Yayasan Perwakilan YPLP PGRI Provinsi Banten","AJ5059","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=39B5FF0A-FFF9-11E3-A65B-27A37C371141"
"20600564","Yayasan Perwakilan YPLP PGRI Provinsi Banten","AJ5059","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=39B5FF0A-FFF9-11E3-A65B-27A37C371141"
"20600566","YAYASAN PENDIDIKAN NASYRUL ULUM","AH8657","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E60158FA-CC11-4DD3-9E35-1D0FFACC2B44"
"20600572","Yayasan IKPI Labuan","AC9471","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D1BF0FE2-1506-4395-9E42-D4A09EF29EDC"
"20600593","Yayasan DWI PUTRA BANGSA","AL0434","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=17FDBADC-CDAE-4250-9B68-58EA135A8F8B"
"20601865","YAYASAN DAAR EL-BAYAN SANTRI","AG1336","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=E9BDAC38-0119-11E4-AA44-D3C36EC07C12"
"20601868","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten","AO5371","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1085ED2D-B08E-4AA1-A10C-C01CAC3D958F"
"20601869","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten","AO5371","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1085ED2D-B08E-4AA1-A10C-C01CAC3D958F"
"20602238","Yayasan Daar El-Kutub","AM6143","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7D12EAC6-5B6D-4A47-904E-ED0B6622C463"
"20603157","YAYASAN ALMUBARAK","AL1009","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=088D13B8-5E74-11E3-BD69-5BF874EE77C8"
"20603158","Yayasan Arif Rahman Hakim","AJ5139","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1F73CE7A-2738-4CF4-B173-29B69E08A886"
"20603159","YAYASAN BABUSSALAM TELUKNAGA","AH8778","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=103775C0-E019-4716-AF0E-B7BA4189B19E"
"20603160","Yayasan Cawan","AH8826","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B5923E76-8F02-11E3-BF2D-23B0CEDC2A8A"
"20603161","YAYASAN BINA BHAKTI UMMAT NURUL HIDAYAH","AN7216","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1A58242C-1AEE-4A24-A40B-46461E6F017B"
"20603162","YAYASAN CEMERLANG NASIONAL","AM6376","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=BAB78E7C-93D2-11E3-BDE5-F3C475FAB596"
"20603163","Yayasan Pendidikan Daya Dutika Cenderawasih","AG3709","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=8D3BEABC-18C4-4397-A1A8-0340BCE54474"
"20603164","YAYASAN DAAR EL QOLAM","AH8867","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0F01182E-40FF-11E5-8801-2320E8733A9F"
"20603165","Yayasan PONPES DAARUL ARCHAM","AC9814","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B1914D76-419E-459D-A739-7F4DEAFAF03D"
"20603166","","",""
"20603167","YAYASAN DAARUSSA'ADAH SINDANG JAYA","AM6367","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=18D35589-47E1-4122-8258-3463A0783DC4"
"20603168","Yayasan YPIPP DARUL ABROR","AJ4817","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=0401F7F9-3323-4428-A1B9-D5A47A30CAE1"
"20603169","YAYASAN PENDIDIKAN ISLAM DARUL ISHLAH","AH8852","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5998F005-465B-41AD-8F87-0A40C3C3374D"
"20603170","Yayasan YPI. ALFA SANAH","AJ4799","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=6C3DE66E-3C58-11E3-A10E-FFA551868549"
"20603171","Yayasan Pendidikan Islam Haji Nean","AO4709","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=209A51EE-1455-4369-B822-BC7337310035"
"20603181","Yayasan Pendidikan 1926","AH9181","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=65FDEE68-3053-4B0B-A7EF-2F1EF5240D12"
"20603182","Yayasan Al-Azhariyah","AC9808","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C8E99C70-E60A-4DD5-8968-2D8AAECDB725"
"20603183","YAYASAN AL-ISTIQOMAH PASARKEMIS","AG1442","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=4960363C-E461-4A0A-80B4-B2BED8EF452B"
"20603184","Yayasan YP AL JUMHURIAH","AH8770","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A9008D08-8BBE-11E3-913C-0BDB780C943A"
"20603252","YAYASAN PROF. DR. ZAKIAH DARADJAT","AG2230","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=9DA88ADE-BC52-11E5-8C58-C35530D407FF"
"20603253","Yayasan Islamic Village","AL0704","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=7E9E2056-4DC1-11E3-9AB5-53EBBC76F412"
"20603254","Yayasan Islamiyah Ciputat","AG2166","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=C71D6E6D-18AB-4D06-B56C-0957FDE37C46"
"20603255","YAYASAN HADI SISWA","AJ5209","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=B360BA5B-A6B3-4715-8DB4-352B1B180316"
"20603256","Yayasan Khazanah Kebajikan","AH9187","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=5980EA95-C2E1-437C-82B2-3DA50F514EC2"
"20603257","","",""
"20603259","Yayasan Pendidikan Mandiri Tujuh Puluh Sembilan","AG1518","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=605CFB98-9F09-46C9-B14F-EC8B446774E3"
"20603260","Yayasan Pendidikan Mandiri Tujuh Puluh Sembilan","AG1518","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=605CFB98-9F09-46C9-B14F-EC8B446774E3"
"20603261","YAYASAN BINTANG TIMUR","AC9743","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=A1B23E28-93D6-11E3-9038-07F7077BC2A3"
"20603264","Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten","AO5371","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=1085ED2D-B08E-4AA1-A10C-C01CAC3D958F"
"20603266","Yayasan Pendidikan Dua Mei","AG2220","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=D3BF79A4-589D-11E3-8194-1363E62B574A"
"20603271","Yayasan PENDIDIKAN AL-HASANAH","AH8866","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=250C373D-C702-4991-8A99-6AD813A4756B"
"20603273","Yayasan Perguruan Islam Al Fajar","AH9167","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=3D1114F2-DF12-4A40-9508-4A2EF1E73BA4"
"20603274","Yayasan Al Hidayah Ciputat","AD0444","https://vervalyayasan.data.kemdikbud.go.id/index.php/Chome/profil?yayasan_id=37731922-5328-11E3-A6BD-7BC18FB2EABF"
