NYPY,NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,NPYP
AN7483,69881544,SMA ISLAM ASSA`ADAH,SMA,Kec. Setu,Kota Tangerang Selatan,Prov. Banten,
AF3697,10807316,SD IMMANUEL,SD,Kec. Teluk Betung Utara,Kota Bandar Lampung,Prov. Lampung,
AF3697,10814316,TK IMMANUEL,TK,Kec. Teluk Betung Utara,Kota Bandar Lampung,Prov. Lampung,
AF3697,10807279,SMP IMMANUEL,SMP,Kec. Teluk Betung Utara,Kota Bandar Lampung,Prov. Lampung,
AF3697,10807032,SMAS IMMANUEL BANDAR LAMPUNG,SMA,Kec. Teluk Betung Utara,Kota Bandar Lampung,Prov. Lampung,
AN8965,20238541,SMKS SIROJUL HUDA 2 BOGOR,SMK,Kec. Kota Bogor Timur,Kota Bogor,Prov. Jawa Barat,
AN8965,20238534,SMKS SIROJUL HUDA 1 BOGOR,SMK,Kec. Kota Bogor Timur,Kota Bogor,Prov. Jawa Barat,
AL3240,20267761,SMKS KHAIRA UMMAH,SMK,Kec. Pabuaran,Kab. Cirebon,Prov. Jawa Barat,
AD4230,69948400,SMA NUSA BANGSA,SMA,Kec. Banjarwangi,Kab. Garut,Prov. Jawa Barat,
AI8540,69986226,SMK Swasta Ruhul Anshor,SMK,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,
AI8540,69952086,SMP SWASTA RUHUL ANSHOR,SMP,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,
AO5135,60400139,SMAS ST PAULUS MANOKWARI,SMA,Kec. Manokwari Barat,Kab. Manokwari,Prov. Papua Barat,
AL7724,69726601,SMKS DARUL HIKMAH SUMBERMANJING,SMK,Kec. Sumber Manjing Wetan,Kab. Malang,Prov. Jawa Timur,
AH9813,70042963,SMK Muhammadiyah Plus Tanjung Selor,SMK,Kec. Tanjung Selor,Kab. Bulungan,Prov. Kalimantan Utara,
AH9813,69981643,SMA MUHAMMADIYAH BOARDING SCHOOL TARAKAN,SMA,Kec. Tarakan Tengah,Kota Tarakan,Prov. Kalimantan Utara,
AH9813,30401681,SMAS MUHAMMADIYAH TARAKAN,SMA,Kec. Tarakan Tengah,Kota Tarakan,Prov. Kalimantan Utara,
AH9813,69888489,SMA MUHAMMADIYAH NUNUKAN,SMA,Kec. Nunukan,Kab. Nunukan,Prov. Kalimantan Utara,
AD7119,20271922,SMKS TUNAS BANGSA SEJAHTERA,SMK,Kec. Kota Bogor Barat,Kota Bogor,Prov. Jawa Barat,
AA9624,20337656,SD HJ.ISRIATI BAITURRAHMAN 2,SD,Kec. Ngaliyan,Kota Semarang,Prov. Jawa Tengah,
AA9624,20328790,SMP H ISRIATI,SMP,Kec. Ngaliyan,Kota Semarang,Prov. Jawa Tengah,
AA9624,20362128,SMK ISLAMIC CENTRE BAITURRAHMAN,SMK,Kec. Ngaliyan,Kota Semarang,Prov. Jawa Tengah,
AA9624,69981553,KB HJ. ISRIATI BAITURRAHMAN 1,KB,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AA9624,20337735,SD HJ. ISRIATI BAITURRAHMAN 1,SD,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AA9624,69848389,TK Hj.ISRIATI BAITURRAHMAN 1,TK,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AD5549,69931775,SMK AL WASHLIYAH ANJATAN,SMK,Kec. Anjatan,Kab. Indramayu,Prov. Jawa Barat,
AN7843,20104455,SMKS ERA PEMBANGUNAN,SMK,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AN7843,P9997490,PKBM ERA PRATAMA MANDIRI,PKBM,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AN7843,20106775,SMP Era Pembangunan III,SMP,Kec. Kali Deres,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AM5446,50301407,SMPK STELLA MARIS BIUDUKFOHO,SMP,Kec. Rinhat,Kab. Malaka,Prov. Nusa Tenggara Timur,
AM5446,69733979,SMKS ST. AGUSTINUS,SMK,Kec. Kota Kefamenanu,Kab. Timor Tengah Utara,Prov. Nusa Tenggara Timur,
AF5336,30304578,SMAS BETHEL BANJAR BARU,SMA,Kec. Banjarbaru Utara,Kota Banjarbaru,Prov. Kalimantan Selatan,
AM5803,60303909,TK Eklesia Terpadu,TK,Kec. Teluk Kimi,Kab. Nabire,Prov. Papua Tengah,
AM5803,60304705,TK Kristen Cenderawasih Terpadu Sugapa,TK,Kec. Sugapa,Kab. Intan Jaya,Prov. Papua Tengah,
AM5803,60304707,TK Iluguma Pogapa,TK,Kec. Homeyo,Kab. Intan Jaya,Prov. Papua Tengah,
AM5803,60303916,TK Kristen Agape Terpadu,TK,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,60301892,SMA Kristen Anak Panah Nabire,SMA,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,60303927,TK Kristen Shekina Glory Terpadu,TK,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,60300824,SD Kristen Agape Terpadu,SD,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,60300802,SMP Kristen Anak Panah Nabire,SMP,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,69845480,"SMKS Kristen Anak Panah Teknologi, Informasi, Dan Komunikasi Nabire",SMK,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,69923823,KB. Kristen Shekina Glory Terpadu,KB,Kec. Nabire,Kab. Nabire,Prov. Papua Tengah,
AM5803,69771647,TK NARWASTU TERPADU,TK,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AM5803,70012873,TK KRISTEN ANAK PANAH TERPADU,TK,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AM5803,60403526,SMAS KRISTEN SYALOM TERPADU,SMA,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AM5803,69771648,TK GALILEA TERPADU,TK,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AM5803,60401540,SMPS KRISTEN SYALOM TERPADU,SMP,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AM5803,69771533,KB TUNAS KASIH,KB,Kec. Momi Waren,Kab. Manokwari Selatan,Prov. Papua Barat,
AW9818,69734128,SMK NURUL UMMAH PANINGGARAN,SMK,Kec. Paninggaran,Kab. Pekalongan,Prov. Jawa Tengah,
AC4471,40104575,SMKS PIONEER MANADO,SMK,Kec. Paal Dua,Kota Manado,Prov. Sulawesi Utara,
AN0564,20328804,SMP KARTIYOSO,SMP,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,
AN0564,20328985,SMK SWADAYA,SMK,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,
AL0574,20615874,SMAS AL HUSNA TIGARAKSA,SMA,Kec. Tiga raksa,Kab. Tangerang,Prov. Banten,
AL1858,20103649,SMKS HARAPAN 1 JAKARTA,SMK,Kec. Cakung,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AL1858,20107088,SMP Harapan I,SMP,Kec. Cakung,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AI9191,10304183,SMKS LABOR PADANG,SMK,Kec. Koto Tangah,Kota Padang,Prov. Sumatera Barat,
AL8248,20523812,SMAS AL FALAH SILO,SMA,Kec. Silo,Kab. Jember,Prov. Jawa Timur,
AL8248,20523745,SMP AL FALAH SILO,SMP,Kec. Silo,Kab. Jember,Prov. Jawa Timur,
AK3586,10110683,SMA SWASTA BINA GENERASI BANGSA,SMA,Kec. Johan Pahlawan,Kab. Aceh Barat,Prov. Aceh,
AM0806,10307530,SMAS PSM,SMA,Kec. Guguk Panjang,Kota Bukittinggi,Prov. Sumatera Barat,
AM0806,10307948,SMP PSM BUKITTINGGI,SMP,Kec. Guguk Panjang,Kota Bukittinggi,Prov. Sumatera Barat,
AJ6628,20202270,SMKS PARIWISATA INDONESIA SUKABUMI,SMK,Kec. Cicurug,Kab. Sukabumi,Prov. Jawa Barat,
AG8271,P2960989,PKBM NGUDI ILMU,PKBM,Kec. Kesesi,Kab. Pekalongan,Prov. Jawa Tengah,
AG8271,20349407,SMK PRIMA KESESI,SMK,Kec. Kesesi,Kab. Pekalongan,Prov. Jawa Tengah,
AB3698,20577230,SMKS ASSALAM SUMBERBARU,SMK,Kec. Sumberbaru,Kab. Jember,Prov. Jawa Timur,
AA2833,69964624,SMK BINA REMAJA UTAMA,SMK,Kec. Blubur Limbangan,Kab. Garut,Prov. Jawa Barat,
AE7154,20517725,SMKS 10 NOPEMBER BULULAWANG,SMK,Kec. Bululawang,Kab. Malang,Prov. Jawa Timur,
AH8835,69899769,SMKS RAUDLATUL FALAH,SMK,Kec. Jayanti,Kab. Tangerang,Prov. Banten,
AH9197,20604674,SD PUTRA PERTIWI,SD,Kec. Pamulang,Kota Tangerang Selatan,Prov. Banten,
AH9197,69970902,SMK PUTRA PERTIWI,SMK,Kec. Pamulang,Kota Tangerang Selatan,Prov. Banten,
AH9197,20614314,SMP PUTRA PERTIWI,SMP,Kec. Pamulang,Kota Tangerang Selatan,Prov. Banten,
AN7679,60401921,SD YPK WAGURA,SD,Kec. Kuri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,70002969,TK YPK VIADOLOROSA BINTUNI,TK,Kec. Bintuni,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401962,SMAS YPK BINTUNI,SMA,Kec. Bintuni,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60404138,SMP YPK BINTUNI,SMP,Kec. Bintuni,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,69987739,KB YPK VIADOLOROSA,KB,Kec. Bintuni,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401937,SD YPK ONAR,SD,Kec. Sumuri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401919,SD YPK SERITO,SD,Kec. Sumuri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60403497,SMP YPK TANAH MERAH,SMP,Kec. Sumuri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,70008342,TK YPK SERITO,TK,Kec. Sumuri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401920,SD YPK TUGERAMA,SD,Kec. Kaitaro,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,70005110,TK YPK ELIM TOMU,TK,Kec. Tomu,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401917,SD YPK BETHEL IDOOR,SD,Kec. Wamesa,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401952,SMP YPK BETHEL IDOOR,SMP,Kec. Wamesa,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401922,SD YPK SION YAKATI,SD,Kec. Wamesa,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,70044349,TK YPK BATANIA YENSEI,TK,Kec. Wamesa,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60403480,SD YPK DIASPORA TIRASAI,SD,Kec. Manimeri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,69787126,SMPTK RAFIDIM,SMPTK,Kec. Manimeri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,69938375,Kelompok Bermain YPK Pniel,KB,Kec. Manimeri,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,70003810,TK YPK SION TEMBUNI,TK,Kec. Tembuni,Kab. Teluk Bintuni,Prov. Papua Barat,
AN7679,60401918,SD YPK MERDEY,SD,Kec. Merdey,Kab. Teluk Bintuni,Prov. Papua Barat,
AI2197,69825148,SMKS BINA MASHLAHAT,SMK,Kec. Cikalongwetan,Kab. Bandung Barat,Prov. Jawa Barat,
AK9127,50103643,SMKS TI BALI GLOBAL,SMK,Kec. Denpasar Selatan,Kota Denpasar,Prov. Bali,
AH6022,30402839,SD IT AL AULIYA 1,SD,Kec. Balikpapan Tengah,Kota Balikpapan,Prov. Kalimantan Timur,
AH6022,69806370,TK IT Al Auliya 2,TK,Kec. Balikpapan Selatan,Kota Balikpapan,Prov. Kalimantan Timur,
AH6022,69901305,SMA IT AL AULIYA,SMA,Kec. Balikpapan Utara,Kota Balikpapan,Prov. Kalimantan Timur,
AH6022,69929440,TK IT AL AULIYA I BALIKPAPAN,TK,Kec. Balikpapan Utara,Kota Balikpapan,Prov. Kalimantan Timur,
AH6022,30405509,SMP IT AL AULIYA,SMP,Kec. Balikpapan Utara,Kota Balikpapan,Prov. Kalimantan Timur,
AH6022,30405517,SDIT AL AULIYA 2,SD,Kec. Balikpapan Utara,Kota Balikpapan,Prov. Kalimantan Timur,
AN1876,20551696,SMKS NURIS JEMBER,SMK,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AN1876,20559447,TK BINA ANASPRASA NURIS,TK,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AN1876,20523914,SMP NURIS JEMBER,SMP,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AN1876,20523800,SMAS NURIS JEMBER,SMA,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AN1876,69777664,KB NURIS,KB,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AA5162,20220271,SMKS MEKANIKA BOGOR,SMK,Kec. Tanah Sareal,Kota Bogor,Prov. Jawa Barat,
AC8092,50307419,SMKS DUA PUTRA BIINMAFO,SMK,Kec. Miomafo Tengah,Kab. Timor Tengah Utara,Prov. Nusa Tenggara Timur,
AX8467,20551694,SMKS BERDIKARI JEMBER,SMK,Kec. Patrang,Kab. Jember,Prov. Jawa Timur,
AH5937,30400571,SMKS AVE BUNGEN TANA,SMK,Kec. Linggang Bingung,Kab. Kutai Barat,Prov. Kalimantan Timur,
AH0564,20555107,SMK MAMBA`UL KHOIRIYATIL ISLAMIYAH,SMK,Kec. Bangsalsari,Kab. Jember,Prov. Jawa Timur,
AH5033,10800734,SMAS FATAHILLAH,SMA,Kec. Jati Agung,Kab. Lampung Selatan,Prov. Lampung,
AW9077,69978634,SMA ISLAM DARUL AMIN PONTIANAK,SMA,Kec. Pontianak Utara,Kota Pontianak,Prov. Kalimantan Barat,
AJ8064,69900759,SMKS PUTRA BHAGASASI,SMK,Kec. Sukakarya,Kab. Bekasi,Prov. Jawa Barat,
AB7720,10214078,SMKS BAYU PERTIWI 2 TR SUNGGAL,SMK,Kec. Sunggal,Kab. Deli Serdang,Prov. Sumatera Utara,
AN9107,70000288,TK TRAVINA PRIMA,TK,Kec. Bekasi Utara,Kota Bekasi,Prov. Jawa Barat,
AN9107,20222989,SMP TRAVINA PRIMA,SMP,Kec. Bekasi Utara,Kota Bekasi,Prov. Jawa Barat,
AN9107,20223090,SMKS TRAVINA PRIMA,SMK,Kec. Bekasi Utara,Kota Bekasi,Prov. Jawa Barat,
AN9107,20253971,SMKS VINAMA 2 BEKASI,SMK,Kec. Bekasi Utara,Kota Bekasi,Prov. Jawa Barat,
AI1964,69758805,SMKS PELAYARAN INTERNASIONAL BEKASI,SMK,Kec. Babelan,Kab. Bekasi,Prov. Jawa Barat,
AN8277,20203726,SMKS BELA NUSANTARA CIANJUR,SMK,Kec. Cilaku,Kab. Cianjur,Prov. Jawa Barat,
AF9920,50303106,SDK KEJA,SD,Kec. Riung Selatan (Wolomeze),Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69935552,TKK Satap St.Thomas Aquino,TK,Kec. Riung Selatan (Wolomeze),Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302914,SDK WELAS,SD,Kec. Riung Selatan (Wolomeze),Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302904,SDK TANAWOLO,SD,Kec. Riung Selatan (Wolomeze),Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50308484,SDK POMA,SD,Kec. Riung Selatan (Wolomeze),Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303139,SDK MBARUNGKELI,SD,Kec. Riung,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302891,SDK RAWANGKALO,SD,Kec. Riung,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303181,SDK BEKEK,SD,Kec. Riung,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302920,SDK WANGKA,SD,Kec. Riung,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69942902,TKK Cor Jesu Wangka,TK,Kec. Riung,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302883,SDK RIA,SD,Kec. Riung Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50306184,SDK WARUKIA,SD,Kec. Riung Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302916,SDK TERONG KEDONG,SD,Kec. Riung Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50306199,SDK RUPINGMOK,SD,Kec. Riung Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302902,SDK SOA,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69926829,TKK Rosa Mistika Satu Atap SDK Piga,TK,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69926893,TKK St.Paulus Satap SDK Waepana,TK,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302900,SDK PIGA,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303140,SDK LOA,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928562,TKK Fatima Soa,TK,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302919,SDK WAEPANA,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302858,SDK MASU,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69771416,SDK TUREWUDA,SD,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69930828,TKK Satu Atap St.Aloysius,TK,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928580,TKK St.Adrianus Loa,TK,Kec. Soa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302911,SDK PALI,SD,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69894238,SDK St. FAMILIA,SD,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69929560,TKK Satu Atap PALI,TK,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303174,SDK NUNUPADA,SD,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302850,SDK MALAPEDHO,SD,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302887,SDK RUTO,SD,Kec. Inerie,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50306198,SDK OLABOLO,SD,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69933109,TKK Ade Irma Mataloko,TK,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302853,SDK MATALOKO,SD,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69870671,SMA SEMINARI ST. YOH BERKHMANS,SMA,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302957,SMAS KATOLIK THOMAS AQUINO,SMA,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302841,SDSK WERE,SD,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302852,SDK MATAIA,SD,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69934857,TK St.Skolastika Mataia,TK,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302842,SDK WOLOROWA,SD,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302994,SMPS SEMINARI ST YOH. BERKHMANS,SMP,Kec. Golewa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302836,SDK RAKALABA,SD,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302855,SDK NAIDEWA,SD,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69939421,TKK St.Gabriel Satu Atap Mangulewa,TK,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302851,SDK MANGULEWA,SD,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69933104,Kober St.Yoseph Frainademetz,KB,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69930819,TK St.Theresia Mangulewa,TK,Kec. Golewa Barat,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302907,SDK WOLOMELI,SD,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303114,SDK GOUPARU,SD,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302894,SDK NGUSUMANA,SD,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69932464,TKK Satu Atap St.Theresia Wolomeli,TK,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303138,SDK MENGE,SD,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928823,Paud Terpadu Tunas Baru Wololika,TK,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69925358,TKK Satap SDK Menge,TK,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928522,TKK Ngusumana,TK,Kec. Bajawa Utara,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69929545,TKK Satap Bunga Bangsa Jerebuu,TK,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303125,SDK DONA,SD,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69929839,TK Tunas Bangsa Watumanu,TK,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302879,SDK JEREBUU,SD,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302924,SDK GURUSINA,SD,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69935551,TKK Satu Atap Mentari Pagi SDK Dona,TK,Kec. Jerebuu,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302845,SDK PAUKATE,SD,Kec. Aimere,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69931578,TKK Satap SDK Foa,TK,Kec. Aimere,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302912,SDK FOA,SD,Kec. Aimere,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302848,SDK LOPIJO,SD,Kec. Aimere,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69929551,TKK Bunda Pengantara Rahmat Satu Atap SDK Ngedukelu,TK,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928837,TK Satap SDK Langa,TK,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303180,SDK BEJO,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69932408,TKK Maria Gunung Karmel Satu Atap SDK Naru,TK,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303003,SMPS KATHOLIK REGINA PACIS,SMP,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69928554,TKK St..Petrus Bomari,TK,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303136,SDK NGEDUKELU,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302958,SMAS REGINA PACIS BAJAWA,SMA,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302910,SDK WOLOWIO,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69727308,SDK TANALODU,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303119,SDK BOMARI,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303132,SDK NARU,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302839,SDK REGINA PACIS,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69943734,TK Satap St.Thomas Aquino Bejo,TK,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302847,SDK KISANATA,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303113,SDK LANGA,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303173,SDK NGORANALE,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302897,SDK PAPE,SD,Kec. Bajawa,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303148,SDK NGEDUSUBA,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69931639,TKK Harapan Satu Atap SDK Ngorabolo,TK,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302840,SDK WATUROKA,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302880,SDK NGORABOLO,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69929792,PAUD St.Elisabeth Satu Atap Ngedusuba,TK,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,69932982,TKK St.Yoseph Sadha,TK,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302854,SDK MAUBAWA,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302837,SDK SADHA,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50302998,SMPS ST HUBERTUS YOHANES LAJA,SMP,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AF9920,50303118,SDK BOBA,SD,Kec. Golewa Selatan,Kab. Ngada,Prov. Nusa Tenggara Timur,
AO3619,40301552,SMAS RANGGONG DAENG ROMO,SMA,Kec. Pattallassang,Kab. Takalar,Prov. Sulawesi Selatan,
AI3603,20312874,SMP ISLAM 2 MONDOKAN,SMP,Kec. Mondokan,Kab. Sragen,Prov. Jawa Tengah,
AI3603,20312914,SMKS NAHDLATUL ULAMA TANON,SMK,Kec. Tanon,Kab. Sragen,Prov. Jawa Tengah,
AI3603,20312872,SMP ISLAM TANON,SMP,Kec. Tanon,Kab. Sragen,Prov. Jawa Tengah,
AE5380,60724675,SMKS RAUDLATUL HASAN,SMK,Kec. Curahdami,Kab. Bondowoso,Prov. Jawa Timur,
AE5380,20576016,SMP ISLAM RAUDLATUL HASAN,SMP,Kec. Curahdami,Kab. Bondowoso,Prov. Jawa Timur,
